row_idx,event_id,event_cause,corridor,duration_min,trust_score,is_true_planned_event,start_timestamp
6438,FKID006438,vehicle_breakdown,Mysore Road,,1.0,False,2023-12-03T00:02:52
6439,FKID006439,others,CBD 2,187.27650548333335,1.0,False,2023-12-03T00:16:14
6440,FKID006440,construction,Non-corridor,2883.2729833333333,1.0,False,2023-12-03T00:33:29
6441,FKID006441,vehicle_breakdown,Tumkur Road,,1.0,False,2023-12-03T00:37:14
6442,FKID006442,vehicle_breakdown,Mysore Road,19.0847936,1.0,False,2023-12-03T00:45:40
6443,FKID006443,vehicle_breakdown,Non-corridor,,1.0,False,2023-12-03T02:13:17
6444,FKID006444,vehicle_breakdown,Tumkur Road,,1.0,False,2023-12-03T02:57:03
6445,FKID006445,vehicle_breakdown,Mysore Road,,1.0,False,2023-12-03T03:11:03
6446,FKID006446,vehicle_breakdown,Tumkur Road,,1.0,False,2023-12-03T03:48:12
6447,FKID006447,vehicle_breakdown,Hennur Main Road,,1.0,False,2023-12-03T04:53:28
6448,FKID006448,others,Non-corridor,30157.306580266668,0.7,False,2023-12-03T05:15:36
6449,FKID006449,vehicle_breakdown,Bellary Road 2,,1.0,False,2023-12-03T05:27:11
6450,FKID006450,vehicle_breakdown,Tumkur Road,17.231514116666666,1.0,False,2023-12-03T05:48:15
6451,FKID006451,vehicle_breakdown,Tumkur Road,,1.0,False,2023-12-03T06:16:26
6452,FKID006452,vehicle_breakdown,Hosur Road,1.4245817833333334,1.0,False,2023-12-03T06:52:26
6453,FKID006453,vehicle_breakdown,Hosur Road,,1.0,False,2023-12-03T06:55:19
6454,FKID006454,vehicle_breakdown,Mysore Road,89.9522413,1.0,False,2023-12-03T07:47:25
6455,FKID006455,vehicle_breakdown,Hosur Road,59.550443333333334,1.0,False,2023-12-03T08:06:51
6456,FKID006456,vehicle_breakdown,ORR North 2,89.7169197,1.0,False,2023-12-03T08:13:40
6457,FKID006457,vehicle_breakdown,ORR East 1,,1.0,False,2023-12-03T09:45:53
6458,FKID006458,pot_holes,Bellary Road 1,285.07037575,0.7,False,2023-12-03T12:53:42
6459,FKID006459,construction,ORR North 1,,1.0,False,2023-12-03T18:41:26
6460,FKID006460,vehicle_breakdown,Tumkur Road,,1.0,False,2023-12-03T19:23:10
6461,FKID006461,vehicle_breakdown,Mysore Road,,1.0,False,2023-12-03T19:24:33
6462,FKID006462,road_conditions,ORR West 1,26287.669071800003,1.0,False,2023-12-03T20:24:31
6463,FKID006463,vehicle_breakdown,Magadi Road,31.16099865,1.0,False,2023-12-03T20:52:08
6464,FKID006464,vehicle_breakdown,Non-corridor,56.05031413333334,1.0,False,2023-12-03T21:01:38
6465,FKID006465,vehicle_breakdown,Hosur Road,114.57613495000001,1.0,False,2023-12-03T21:11:30
6466,FKID006466,vehicle_breakdown,Mysore Road,,1.0,False,2023-12-03T23:16:43
6467,FKID006467,vehicle_breakdown,Varthur Road,,0.7,False,2023-12-04T00:39:51
6468,FKID006468,vehicle_breakdown,Old Madras Road,,0.7,False,2023-12-04T01:49:43
6469,FKID006469,vehicle_breakdown,Old Madras Road,35.652395733333336,1.0,False,2023-12-04T03:08:41
6470,FKID006470,vehicle_breakdown,Mysore Road,32.90016421666667,1.0,False,2023-12-04T03:43:04
6471,FKID006471,vehicle_breakdown,Mysore Road,,1.0,False,2023-12-04T03:42:37
6472,FKID006472,vehicle_breakdown,Magadi Road,81.95171803333332,1.0,False,2023-12-04T03:59:54
6473,FKID006473,procession,Bellary Road 2,120.61731666666667,1.0,True,2023-12-04T04:34:08
6474,FKID006474,vehicle_breakdown,West of Chord Road,,1.0,False,2023-12-04T04:39:58
6475,FKID006475,vehicle_breakdown,Non-corridor,91.13215373333334,1.0,False,2023-12-04T04:51:18
6476,FKID006476,vehicle_breakdown,ORR West 1,,1.0,False,2023-12-04T05:33:46
6477,FKID006477,vehicle_breakdown,ORR North 1,,0.7,False,2023-12-04T06:01:20
6478,FKID006478,vehicle_breakdown,Tumkur Road,96.69552313333334,1.0,False,2023-12-04T06:29:29
6479,FKID006479,vehicle_breakdown,Bellary Road 2,33.596919400000004,0.7,False,2023-12-04T07:04:11
6480,FKID006480,vehicle_breakdown,Mysore Road,,1.0,False,2023-12-04T17:40:42
6481,FKID006481,vehicle_breakdown,Mysore Road,,1.0,False,2023-12-04T21:29:21
6482,FKID006482,vehicle_breakdown,ORR West 1,,1.0,False,2023-12-04T21:52:04
6483,FKID006483,vehicle_breakdown,Non-corridor,,1.0,False,2023-12-04T22:24:39
6484,FKID006484,vehicle_breakdown,Non-corridor,,1.0,False,2023-12-04T22:27:19
6485,FKID006485,vehicle_breakdown,Non-corridor,,1.0,False,2023-12-04T22:28:53
6486,FKID006486,construction,IRR(Thanisandra road),7203.5916,0.7,False,2023-12-04T22:45:10
6487,FKID006487,vehicle_breakdown,Mysore Road,,1.0,False,2023-12-04T23:35:05
6488,FKID006488,vehicle_breakdown,Magadi Road,1.7148693166666669,1.0,False,2023-12-05T01:06:54
6489,FKID006489,vehicle_breakdown,Tumkur Road,33.985266100000004,1.0,False,2023-12-05T01:24:12
6490,FKID006490,vehicle_breakdown,Tumkur Road,,1.0,False,2023-12-05T01:55:56
6491,FKID006491,construction,Magadi Road,,1.0,False,2023-12-05T02:19:35
6492,FKID006492,vehicle_breakdown,Old Madras Road,46.4795299,1.0,False,2023-12-05T03:40:21
6493,FKID006493,vehicle_breakdown,Non-corridor,140.87877841666665,1.0,False,2023-12-05T03:45:23
6494,FKID006494,accident,Non-corridor,30.651319966666666,1.0,False,2023-12-05T04:54:57
6495,FKID006495,road_conditions,ORR West 1,1564.7028752166666,1.0,False,2023-12-05T04:55:57
6496,FKID006496,vehicle_breakdown,IRR(Thanisandra road),41.87327523333333,1.0,False,2023-12-05T05:42:04
6497,FKID006497,road_conditions,Bellary Road 1,,1.0,False,2023-12-05T05:46:53
6498,FKID006498,vehicle_breakdown,Non-corridor,,1.0,False,2023-12-05T08:37:01
6499,FKID006499,vehicle_breakdown,Non-corridor,18.1132444,1.0,False,2023-12-05T08:39:30
6500,FKID006500,vehicle_breakdown,Tumkur Road,,1.0,False,2023-12-05T09:50:05
6501,FKID006501,vehicle_breakdown,Bellary Road 1,,1.0,False,2023-12-05T19:05:19
6502,FKID006502,accident,Non-corridor,,0.7,False,2023-12-05T19:23:39
6503,FKID006503,vehicle_breakdown,Hosur Road,22.29174835,1.0,False,2023-12-05T20:05:04
6504,FKID006504,vehicle_breakdown,Magadi Road,35.64787915,1.0,False,2023-12-05T20:23:16
6505,FKID006505,vehicle_breakdown,Non-corridor,61.508581766666666,1.0,False,2023-12-05T20:34:58
6506,FKID006506,road_conditions,Bellary Road 1,,1.0,False,2023-12-05T20:40:57
6507,FKID006507,road_conditions,Bellary Road 1,,1.0,False,2023-12-05T21:20:09
6508,FKID006508,vehicle_breakdown,Mysore Road,69.16106485,1.0,False,2023-12-05T21:24:50
6509,FKID006509,others,Mysore Road,,1.0,False,2023-12-05T21:37:49
6510,FKID006510,vehicle_breakdown,Old Airport Road,21.842817266666668,1.0,False,2023-12-05T21:37:57
6511,FKID006511,others,Mysore Road,,1.0,False,2023-12-05T21:39:09
6512,FKID006512,vehicle_breakdown,Bannerghata Road,,1.0,False,2023-12-05T21:39:04
6513,FKID006513,vehicle_breakdown,Non-corridor,,1.0,False,2023-12-05T21:41:49
6514,FKID006514,tree_fall,Non-corridor,10598.786369849999,0.48999999999999994,False,2023-12-05T21:47:02
6515,FKID006515,vehicle_breakdown,Tumkur Road,6.345362283333333,1.0,False,2023-12-05T22:24:03
6516,FKID006516,vehicle_breakdown,West of Chord Road,,1.0,False,2023-12-05T22:43:38
6517,FKID006517,others,Mysore Road,,1.0,False,2023-12-05T22:45:44
6518,FKID006518,vehicle_breakdown,Non-corridor,,1.0,False,2023-12-05T22:54:38
6519,FKID006519,vehicle_breakdown,Non-corridor,,1.0,False,2023-12-05T22:57:25
6520,FKID006520,vehicle_breakdown,Non-corridor,,1.0,False,2023-12-05T22:56:43
6521,FKID006521,vehicle_breakdown,Bannerghata Road,,1.0,False,2023-12-05T23:51:55
6522,FKID006522,accident,Bellary Road 2,38.393301550000004,1.0,False,2023-12-06T00:25:00
6523,FKID006523,vehicle_breakdown,West of Chord Road,,1.0,False,2023-12-06T00:45:57
6524,FKID006524,vehicle_breakdown,Non-corridor,14.366989850000001,1.0,False,2023-12-06T02:10:07
6525,FKID006525,vehicle_breakdown,Bellary Road 1,115.13290099999999,1.0,False,2023-12-06T02:35:54
6526,FKID006526,vehicle_breakdown,Non-corridor,109.37136253333333,1.0,False,2023-12-06T02:41:14
6527,FKID006527,others,Magadi Road,2.269037,1.0,False,2023-12-06T03:27:40
6528,FKID006528,others,Magadi Road,85.97490423333333,1.0,False,2023-12-06T03:29:59
6529,FKID006529,vehicle_breakdown,Tumkur Road,43.36787996666667,1.0,False,2023-12-06T03:39:45
6530,FKID006530,vehicle_breakdown,Mysore Road,,1.0,False,2023-12-06T04:30:59
6531,FKID006531,vehicle_breakdown,Non-corridor,78.53859609999999,1.0,False,2023-12-06T04:39:57
6532,FKID006532,road_conditions,ORR North 2,2434.732365266667,1.0,False,2023-12-06T04:49:06
6533,FKID006533,vehicle_breakdown,Mysore Road,,1.0,False,2023-12-06T04:50:51
6534,FKID006534,vehicle_breakdown,Mysore Road,54.04092538333334,1.0,False,2023-12-06T05:14:04
6535,FKID006535,vehicle_breakdown,Magadi Road,125.2718676,1.0,False,2023-12-06T05:27:20
6536,FKID006536,vehicle_breakdown,Old Madras Road,,0.7,False,2023-12-06T06:41:41
6537,FKID006537,vehicle_breakdown,Mysore Road,,1.0,False,2023-12-06T06:51:57
6538,FKID006538,vehicle_breakdown,Bellary Road 2,,1.0,False,2023-12-06T08:01:36
6539,FKID006539,vehicle_breakdown,Non-corridor,22.256770483333334,0.7,False,2023-12-06T08:43:44
6540,FKID006540,vehicle_breakdown,Bellary Road 1,,1.0,False,2023-12-06T18:50:04
6541,FKID006541,vehicle_breakdown,Hosur Road,48.62803473333334,1.0,False,2023-12-06T19:01:31
6542,FKID006542,vehicle_breakdown,Old Madras Road,,0.7,False,2023-12-06T19:14:44
6543,FKID006543,vehicle_breakdown,Mysore Road,63.322104683333336,1.0,False,2023-12-06T19:24:17
6544,FKID006544,vehicle_breakdown,Bellary Road 2,,1.0,False,2023-12-06T20:07:35
6545,FKID006545,accident,Bellary Road 2,30.054063183333334,1.0,False,2023-12-06T20:50:51
6546,FKID006546,vehicle_breakdown,ORR West 1,,1.0,False,2023-12-06T21:04:38
6547,FKID006547,public_event,Non-corridor,146.19324999999998,1.0,True,2023-12-06T21:39:34
6548,FKID006548,water_logging,Non-corridor,,1.0,False,2023-12-06T21:53:00
6549,FKID006549,vehicle_breakdown,West of Chord Road,,1.0,False,2023-12-06T22:02:27
6550,FKID006550,vehicle_breakdown,Non-corridor,,1.0,False,2023-12-06T22:44:02
6551,FKID006551,others,Bellary Road 2,4199.15399095,1.0,False,2023-12-06T22:56:00
6552,FKID006552,vehicle_breakdown,Non-corridor,,1.0,False,2023-12-06T23:20:16
6553,FKID006553,pot_holes,Old Madras Road,131703.76729238333,0.48999999999999994,False,2023-12-06T19:31:24
6554,FKID006554,vehicle_breakdown,West of Chord Road,,1.0,False,2023-12-07T00:01:49
6555,FKID006555,vehicle_breakdown,Tumkur Road,82.14613223333335,1.0,False,2023-12-07T01:18:23
6556,FKID006556,vehicle_breakdown,Airport New South Road,,1.0,False,2023-12-07T01:57:58
6557,FKID006557,vehicle_breakdown,Airport New South Road,100.85719166666667,1.0,False,2023-12-07T02:01:09
6558,FKID006558,vehicle_breakdown,Tumkur Road,,1.0,False,2023-12-07T02:05:53
6559,FKID006559,vehicle_breakdown,Tumkur Road,,1.0,False,2023-12-07T02:08:43
6560,FKID006560,vehicle_breakdown,Bellary Road 1,,1.0,False,2023-12-07T02:36:58
6561,FKID006561,vehicle_breakdown,Bellary Road 1,,1.0,False,2023-12-07T02:39:26
6562,FKID006562,vehicle_breakdown,Non-corridor,,1.0,False,2023-12-07T02:48:08
6563,FKID006563,vehicle_breakdown,ORR East 1,,1.0,False,2023-12-07T03:01:58
6564,FKID006564,vehicle_breakdown,Tumkur Road,,1.0,False,2023-12-07T03:10:22
6565,FKID006565,vehicle_breakdown,Varthur Road,11.0878252,1.0,False,2023-12-07T04:04:05
6566,FKID006566,others,Non-corridor,39.2511919,1.0,False,2023-12-07T04:14:11
6567,FKID006567,vehicle_breakdown,Non-corridor,,1.0,False,2023-12-07T04:14:35
6568,FKID006568,accident,Bannerghata Road,,0.7,False,2023-12-07T19:49:18
6569,FKID006569,vehicle_breakdown,CBD 2,62.137149083333334,1.0,False,2023-12-07T04:19:18
6570,FKID006570,vehicle_breakdown,CBD 2,60.29477873333334,1.0,False,2023-12-07T04:20:49
6571,FKID006571,vehicle_breakdown,Old Madras Road,,0.7,False,2023-12-07T04:22:06
6572,FKID006572,vehicle_breakdown,Mysore Road,2.5229375,1.0,False,2023-12-07T04:25:28
6573,FKID006573,vehicle_breakdown,Mysore Road,60.66095205,1.0,False,2023-12-07T04:29:29
6574,FKID006574,vehicle_breakdown,Non-corridor,,1.0,False,2023-12-07T04:42:00
6575,FKID006575,vehicle_breakdown,CBD 2,32.96513973333334,1.0,False,2023-12-07T04:47:53
6576,FKID006576,vehicle_breakdown,Varthur Road,,1.0,False,2023-12-07T05:00:41
6577,FKID006577,vehicle_breakdown,Non-corridor,,1.0,False,2023-12-07T08:05:08
6578,FKID006578,road_conditions,Old Airport Road,773.9601677166667,1.0,False,2023-12-07T09:13:05
6579,FKID006579,construction,Bellary Road 1,,0.7,False,2023-12-07T13:02:53
6580,FKID006580,vehicle_breakdown,Tumkur Road,,1.0,False,2023-12-07T19:26:18
6581,FKID006581,public_event,Non-corridor,180.2073,1.0,True,2023-12-07T21:12:33
6582,FKID006582,vehicle_breakdown,ORR West 1,,1.0,False,2023-12-07T21:25:08
6583,FKID006583,vehicle_breakdown,Non-corridor,,1.0,False,2023-12-07T21:40:52
6584,FKID006584,vehicle_breakdown,Non-corridor,,1.0,False,2023-12-07T21:44:26
6585,FKID006585,vehicle_breakdown,Non-corridor,,1.0,False,2023-12-07T21:46:38
6586,FKID006586,water_logging,Non-corridor,,1.0,False,2023-12-07T21:52:30
6587,FKID006587,others,Mysore Road,3082.9785218499997,0.7,False,2023-12-07T22:00:54
6588,FKID006588,vehicle_breakdown,Bellary Road 1,71.08655019999999,1.0,False,2023-12-07T22:48:00
6589,FKID006589,vehicle_breakdown,Non-corridor,,1.0,False,2023-12-07T22:56:21
6590,FKID006590,vehicle_breakdown,CBD 2,11.7920497,1.0,False,2023-12-07T22:57:40
6591,FKID006591,vehicle_breakdown,Non-corridor,,1.0,False,2023-12-07T23:20:17
6592,FKID006592,others,ORR North 1,,1.0,False,2023-12-08T00:06:03
6593,FKID006593,construction,Varthur Road,355.86786666666666,1.0,False,2023-12-08T00:09:53
6594,FKID006594,construction,Varthur Road,351.3137,1.0,False,2023-12-08T00:14:27
6595,FKID006595,accident,Non-corridor,,0.7,False,2023-12-08T00:40:50
6596,FKID006596,vehicle_breakdown,Non-corridor,29.7505507,1.0,False,2023-12-08T00:58:34
6597,FKID006597,others,Mysore Road,30.164484366666667,0.7,False,2023-12-08T01:09:54
6598,FKID006598,vehicle_breakdown,Mysore Road,,1.0,False,2023-12-08T01:20:19
6599,FKID006599,vehicle_breakdown,Non-corridor,154.20150111666666,1.0,False,2023-12-08T01:58:02
6600,FKID006600,others,IRR(Thanisandra road),52045.907539516666,0.7,False,2023-12-08T02:23:09
6601,FKID006601,vehicle_breakdown,Magadi Road,,1.0,False,2023-12-08T02:35:00
6602,FKID006602,road_conditions,ORR North 1,1389.0003810666667,1.0,False,2023-12-08T02:59:46
6603,FKID006603,vehicle_breakdown,ORR North 1,,0.7,False,2023-12-08T03:17:53
6604,FKID006604,vehicle_breakdown,Bellary Road 1,20.309034999999998,1.0,False,2023-12-08T03:25:03
6605,FKID006605,vehicle_breakdown,ORR West 1,106.0838667,1.0,False,2023-12-08T04:01:17
6606,FKID006606,vehicle_breakdown,Mysore Road,,1.0,False,2023-12-08T04:19:34
6607,FKID006607,debris,ORR West 1,,1.0,False,2023-12-08T04:41:37
6608,FKID006608,vehicle_breakdown,Tumkur Road,36.74255311666666,1.0,False,2023-12-08T04:52:21
6609,FKID006609,vehicle_breakdown,Tumkur Road,43.00267638333333,1.0,False,2023-12-08T05:30:51
6610,FKID006610,vehicle_breakdown,Non-corridor,,1.0,False,2023-12-08T06:32:06
6611,FKID006611,others,Non-corridor,85.47325566666667,1.0,False,2023-12-08T07:16:32
6612,FKID006612,vehicle_breakdown,West of Chord Road,,1.0,False,2023-12-08T07:25:46
6613,FKID006613,vehicle_breakdown,Non-corridor,67.49291361666667,1.0,False,2023-12-08T07:49:59
6614,FKID006614,vehicle_breakdown,Bannerghata Road,,1.0,False,2023-12-08T08:07:15
6615,FKID006615,vehicle_breakdown,West of Chord Road,,1.0,False,2023-12-08T08:22:15
6616,FKID006616,vehicle_breakdown,Bellary Road 1,,1.0,False,2023-12-08T09:05:12
6617,FKID006617,vehicle_breakdown,Bellary Road 1,,1.0,False,2023-12-08T09:28:05
6618,FKID006618,vehicle_breakdown,Bellary Road 1,,1.0,False,2023-12-08T09:36:30
6619,FKID006619,vehicle_breakdown,Bellary Road 1,,1.0,False,2023-12-08T09:36:30
6620,FKID006620,construction,Bannerghata Road,426.60936853333334,0.7,False,2023-12-08T11:34:24
6621,FKID006621,vehicle_breakdown,ORR North 2,,1.0,False,2023-12-08T18:23:22
6622,FKID006622,vehicle_breakdown,Bellary Road 2,,0.7,False,2023-12-08T19:20:38
6623,FKID006623,others,Bellary Road 2,,1.0,False,2023-12-08T19:28:46
6624,FKID006624,vehicle_breakdown,Bellary Road 1,32.6073129,1.0,False,2023-12-08T20:02:13
6625,FKID006625,vehicle_breakdown,Mysore Road,34.02031625,1.0,False,2023-12-08T20:03:34
6626,FKID006626,congestion,West of Chord Road,65.45038186666666,1.0,False,2023-12-08T20:48:12
6627,FKID006627,vehicle_breakdown,Mysore Road,58.02250183333333,1.0,False,2023-12-08T20:49:19
6628,FKID006628,others,Old Airport Road,4344.9718446,0.7,False,2023-12-08T21:22:34
6629,FKID006629,others,Magadi Road,,1.0,False,2023-12-08T21:24:07
6630,FKID006630,others,Magadi Road,,1.0,False,2023-12-08T21:26:19
6631,FKID006631,vehicle_breakdown,Non-corridor,,1.0,False,2023-12-08T21:33:22
6632,FKID006632,tree_fall,Non-corridor,203.1981286666667,1.0,False,2023-12-08T22:35:01
6633,FKID006633,public_event,Bellary Road 2,-0.09503333333333333,1.0,True,2023-12-08T22:41:51
6634,FKID006634,accident,Bellary Road 2,,0.7,False,2023-12-09T07:35:47
6635,FKID006635,public_event,Bellary Road 2,720.1395333333334,1.0,True,2023-12-08T22:46:37
6636,FKID006636,vehicle_breakdown,Non-corridor,26.693448083333333,1.0,False,2023-12-08T22:49:57
6637,FKID006637,vehicle_breakdown,Non-corridor,,1.0,False,2023-12-08T22:36:59
6638,FKID006638,public_event,Bellary Road 2,-60.03725,1.0,True,2023-12-08T23:09:48
6639,FKID006639,public_event,Bellary Road 2,2820.3399666666664,0.7,True,2023-12-08T23:15:25
6640,FKID006640,vehicle_breakdown,Mysore Road,,1.0,False,
6641,FKID006641,accident,Mysore Road,,1.0,False,2023-12-08T23:58:38
6642,FKID006642,pot_holes,Mysore Road,1329.8763023666666,1.0,False,2023-12-08T23:59:43
6643,FKID006643,construction,Mysore Road,1329.4673205166666,1.0,False,2023-12-09T00:00:04
6644,FKID006644,vehicle_breakdown,Mysore Road,,1.0,False,2023-12-09T00:02:15
6645,FKID006645,construction,Airport New South Road,,1.0,False,
6646,FKID006646,pot_holes,Non-corridor,,1.0,False,2023-12-09T07:48:40
6647,FKID006647,construction,Non-corridor,,1.0,False,
6648,FKID006648,construction,Non-corridor,,1.0,False,
6649,FKID006649,accident,Mysore Road,,1.0,False,2023-12-09T02:46:15
6650,FKID006650,public_event,Non-corridor,0.6029,1.0,True,2023-12-09T03:22:09
6651,FKID006651,vehicle_breakdown,Non-corridor,12.882103016666667,1.0,False,2023-12-09T04:20:57
6652,FKID006652,vehicle_breakdown,Non-corridor,76.01247123333333,1.0,False,2023-12-09T05:05:33
6653,FKID006653,vehicle_breakdown,Hosur Road,,1.0,False,2023-12-09T05:36:09
6654,FKID006654,vehicle_breakdown,Non-corridor,,1.0,False,2023-12-09T06:00:11
6655,FKID006655,vehicle_breakdown,Old Airport Road,,1.0,False,2023-12-09T05:34:26
6656,FKID006656,vehicle_breakdown,Hosur Road,,1.0,False,2023-12-09T06:25:58
6657,FKID006657,others,ORR North 1,,1.0,False,2023-12-09T12:39:03
6658,FKID006658,vehicle_breakdown,Mysore Road,,1.0,False,2023-12-09T20:16:46
6659,FKID006659,vehicle_breakdown,Bellary Road 2,,1.0,False,2023-12-09T20:46:15
6660,FKID006660,vehicle_breakdown,Non-corridor,,1.0,False,2023-12-09T21:01:12
6661,FKID006661,vehicle_breakdown,ORR West 1,,1.0,False,2023-12-09T21:05:02
6662,FKID006662,others,Non-corridor,1814.1772902,1.0,False,2023-12-09T22:08:14
6663,FKID006663,vehicle_breakdown,ORR North 2,,1.0,False,2023-12-09T22:26:45
6664,FKID006664,others,Mysore Road,140.10122228333333,1.0,False,2023-12-09T22:31:54
6665,FKID006665,vehicle_breakdown,ORR North 2,114.38313273333333,1.0,False,2023-12-09T22:33:05
6666,FKID006666,public_event,Mysore Road,3.3870666666666667,1.0,True,2023-12-09T23:17:22
6667,FKID006667,vehicle_breakdown,Bellary Road 1,,1.0,False,2023-12-09T23:37:40
6668,FKID006668,others,Non-corridor,380.47914803333333,1.0,False,2023-12-09T23:39:49
6669,FKID006669,vehicle_breakdown,Mysore Road,,1.0,False,2023-12-10T00:29:19
6670,FKID006670,vehicle_breakdown,Hosur Road,,1.0,False,2023-12-10T00:34:29
6671,FKID006671,vehicle_breakdown,Mysore Road,,1.0,False,2023-12-10T00:34:36
6672,FKID006672,vehicle_breakdown,ORR North 1,,0.7,False,2023-12-10T00:36:12
6673,FKID006673,vehicle_breakdown,Non-corridor,,1.0,False,2023-12-10T00:42:26
6674,FKID006674,vehicle_breakdown,Non-corridor,29.411997316666668,1.0,False,2023-12-10T01:14:36
6675,FKID006675,vehicle_breakdown,Mysore Road,11.68523875,1.0,False,2023-12-10T01:23:54
6676,FKID006676,vehicle_breakdown,Bannerghata Road,25.582617383333336,1.0,False,2023-12-10T02:00:42
6677,FKID006677,vehicle_breakdown,CBD 1,11.132504916666667,1.0,False,2023-12-10T03:07:59
6678,FKID006678,vehicle_breakdown,Tumkur Road,,1.0,False,2023-12-10T03:59:18
6679,FKID006679,vehicle_breakdown,Old Madras Road,,0.7,False,2023-12-10T04:29:06
6680,FKID006680,vehicle_breakdown,Non-corridor,16.8068625,1.0,False,2023-12-10T05:04:03
6681,FKID006681,vehicle_breakdown,Mysore Road,60.08275768333333,1.0,False,2023-12-10T06:08:34
6682,FKID006682,vehicle_breakdown,ORR North 2,24.984949416666666,1.0,False,2023-12-10T06:16:12
6683,FKID006683,vehicle_breakdown,Bellary Road 2,,1.0,False,2023-12-10T06:33:24
6684,FKID006684,vehicle_breakdown,Non-corridor,60.6943697,1.0,False,2023-12-13T07:52:53
6685,FKID006685,construction,ORR East 1,52932.841803183335,0.48999999999999994,False,2023-12-10T06:39:25
6686,FKID006686,vehicle_breakdown,Mysore Road,,1.0,False,2023-12-10T18:43:59
