event_id,event_cause,corridor,closure_binary,hour_of_day,day_of_week,duration_clean,priority_numeric,trust_score,month,event_cause_enc,corridor_enc,is_planned,row_idx
FKID006311,accident,ORR North 1,0,10,2,67.59724811666666,3.0,0.7,11,0,14,0,6311
FKID006312,vehicle_breakdown,ORR West 1,0,10,2,57.282264366666666,3.0,1.0,11,13,16,0,6312
FKID006313,vehicle_breakdown,ORR West 1,0,11,2,146.17011165,3.0,1.0,11,13,16,0,6313
FKID006314,procession,Mysore Road,1,7,3,67.59724811666666,3.0,1.0,1,7,10,1,6314
FKID006315,procession,Non-corridor,1,7,3,67.59724811666666,1.0,1.0,1,7,11,1,6315
FKID006316,vehicle_breakdown,ORR West 1,0,11,2,56.04167118333333,3.0,1.0,11,13,16,0,6316
FKID006317,vehicle_breakdown,Hosur Road,0,12,2,36.529660166666666,3.0,1.0,11,13,7,0,6317
FKID006318,vehicle_breakdown,Non-corridor,0,12,2,67.59724811666666,1.0,1.0,11,13,11,0,6318
FKID006319,vehicle_breakdown,Non-corridor,0,22,2,67.59724811666666,1.0,1.0,11,13,11,0,6319
FKID006320,vehicle_breakdown,Non-corridor,0,23,2,67.59724811666666,1.0,1.0,11,13,11,0,6320
FKID006321,vehicle_breakdown,ORR East 1,0,0,3,67.59724811666666,3.0,1.0,11,13,12,0,6321
FKID006322,vehicle_breakdown,Bellary Road 1,0,0,3,67.59724811666666,3.0,1.0,11,13,2,0,6322
FKID006323,vehicle_breakdown,ORR East 1,0,1,3,67.59724811666666,3.0,1.0,11,13,12,0,6323
FKID006324,vehicle_breakdown,ORR West 1,0,1,3,67.59724811666666,3.0,1.0,11,13,16,0,6324
FKID006325,vehicle_breakdown,Non-corridor,0,1,3,88.99168374999999,1.0,1.0,11,13,11,0,6325
FKID006326,others,Tumkur Road,0,1,3,67.59724811666666,3.0,1.0,11,5,19,0,6326
FKID006327,road_conditions,Non-corridor,0,2,3,1346.5596524833334,1.0,1.0,11,10,11,0,6327
FKID006328,vehicle_breakdown,Tumkur Road,0,8,5,67.59724811666666,3.0,1.0,12,13,19,0,6328
FKID006329,vehicle_breakdown,Non-corridor,0,2,3,32.26246835,1.0,1.0,11,13,11,0,6329
FKID006330,others,Non-corridor,0,2,3,1343.1174781,1.0,1.0,11,5,11,0,6330
FKID006331,road_conditions,Bellary Road 1,0,2,3,31.613101583333332,3.0,1.0,11,10,2,0,6331
FKID006332,vehicle_breakdown,Mysore Road,0,2,3,20.894928466666666,3.0,1.0,11,13,10,0,6332
FKID006333,vehicle_breakdown,Non-corridor,0,3,3,75.49992103333334,1.0,1.0,11,13,11,0,6333
FKID006334,vehicle_breakdown,CBD 2,0,3,3,67.59724811666666,3.0,1.0,11,13,5,0,6334
FKID006335,vehicle_breakdown,Mysore Road,0,4,3,67.59724811666666,3.0,1.0,11,13,10,0,6335
FKID006336,vehicle_breakdown,Non-corridor,0,4,3,67.59724811666666,1.0,1.0,11,13,11,0,6336
FKID006337,vehicle_breakdown,ORR West 1,0,4,3,67.59724811666666,3.0,1.0,11,13,16,0,6337
FKID006338,vehicle_breakdown,Non-corridor,1,4,3,67.59724811666666,1.0,1.0,11,13,11,0,6338
FKID006339,vehicle_breakdown,ORR North 1,0,5,3,9.365974849999999,3.0,1.0,11,13,14,0,6339
FKID006340,others,Non-corridor,0,5,3,1440.0,1.0,0.7,11,5,11,0,6340
FKID006341,vehicle_breakdown,Tumkur Road,0,5,3,67.59724811666666,3.0,1.0,11,13,19,0,6341
FKID006342,vehicle_breakdown,Old Madras Road,1,6,3,67.59724811666666,3.0,1.0,11,13,18,0,6342
FKID006343,vehicle_breakdown,Mysore Road,0,7,3,67.59724811666666,3.0,1.0,11,13,10,0,6343
FKID006344,water_logging,Non-corridor,0,7,3,1440.0,1.0,1.0,11,15,11,0,6344
FKID006345,vehicle_breakdown,Non-corridor,0,7,3,67.59724811666666,1.0,1.0,11,13,11,0,6345
FKID006346,others,Old Madras Road,0,7,3,49.59777256666666,3.0,1.0,11,5,18,0,6346
FKID006347,vehicle_breakdown,Mysore Road,0,8,3,67.59724811666666,3.0,1.0,11,13,10,0,6347
FKID006348,vehicle_breakdown,Magadi Road,0,9,3,72.36508631666668,3.0,1.0,11,13,9,0,6348
FKID006349,vehicle_breakdown,Old Airport Road,0,10,3,67.59724811666666,3.0,1.0,11,13,17,0,6349
FKID006350,vehicle_breakdown,Bellary Road 2,0,10,3,67.59724811666666,3.0,1.0,11,13,3,0,6350
FKID006351,vehicle_breakdown,ORR North 2,1,10,3,67.59724811666666,3.0,1.0,11,13,15,0,6351
FKID006352,vehicle_breakdown,Non-corridor,0,10,3,67.59724811666666,1.0,1.0,11,13,11,0,6352
FKID006353,vehicle_breakdown,Tumkur Road,0,10,3,67.59724811666666,3.0,1.0,11,13,19,0,6353
FKID006354,vehicle_breakdown,IRR(Thanisandra road),0,11,3,67.59724811666666,3.0,1.0,11,13,8,0,6354
FKID006355,vehicle_breakdown,Bellary Road 2,0,12,3,67.59724811666666,3.0,1.0,11,13,3,0,6355
FKID006356,vehicle_breakdown,Non-corridor,0,12,3,67.59724811666666,1.0,1.0,11,13,11,0,6356
FKID006357,pot_holes,Non-corridor,0,13,5,67.59724811666666,1.0,1.0,12,6,11,0,6357
FKID006358,vehicle_breakdown,Non-corridor,0,12,3,67.59724811666666,1.0,1.0,11,13,11,0,6358
FKID006359,vehicle_breakdown,IRR(Thanisandra road),0,13,3,67.59724811666666,3.0,1.0,11,13,8,0,6359
FKID006360,vehicle_breakdown,Mysore Road,0,15,3,67.59724811666666,3.0,1.0,11,13,10,0,6360
FKID006361,others,Non-corridor,0,16,3,1440.0,1.0,0.48999999999999994,11,5,11,0,6361
FKID006362,vehicle_breakdown,Non-corridor,0,23,3,2.1333690666666665,1.0,1.0,11,13,11,0,6362
FKID006363,vehicle_breakdown,Non-corridor,0,23,3,67.59724811666666,1.0,1.0,11,13,11,0,6363
FKID006364,vehicle_breakdown,ORR North 2,0,0,4,67.59724811666666,3.0,1.0,11,13,15,0,6364
FKID006365,accident,Bellary Road 2,0,0,4,61.2137216,3.0,1.0,11,0,3,0,6365
FKID006366,vehicle_breakdown,Bellary Road 1,0,0,4,67.59724811666666,3.0,1.0,11,13,2,0,6366
FKID006367,vehicle_breakdown,Mysore Road,0,1,4,67.59724811666666,3.0,1.0,11,13,10,0,6367
FKID006368,vehicle_breakdown,ORR North 2,0,1,4,33.22631478333333,3.0,1.0,11,13,15,0,6368
FKID006369,vehicle_breakdown,Bellary Road 2,0,1,4,67.59724811666666,3.0,1.0,11,13,3,0,6369
FKID006370,vehicle_breakdown,Non-corridor,0,2,4,67.59724811666666,1.0,1.0,11,13,11,0,6370
FKID006371,others,CBD 2,0,2,4,135.58937761666667,3.0,1.0,11,5,5,0,6371
FKID006372,vehicle_breakdown,Non-corridor,0,2,4,74.80607221666668,1.0,1.0,11,13,11,0,6372
FKID006373,vehicle_breakdown,Bellary Road 2,0,3,4,67.59724811666666,3.0,1.0,11,13,3,0,6373
FKID006374,others,Non-corridor,0,3,4,1440.0,1.0,0.7,11,5,11,0,6374
FKID006375,vehicle_breakdown,Magadi Road,0,4,4,66.17483445,3.0,1.0,11,13,9,0,6375
FKID006376,construction,Bellary Road 1,0,4,4,0.0,3.0,1.0,11,2,2,0,6376
FKID006377,vehicle_breakdown,Mysore Road,0,5,4,67.59724811666666,3.0,1.0,12,13,10,0,6377
FKID006378,others,Hosur Road,0,6,4,67.59724811666666,3.0,1.0,12,5,7,0,6378
FKID006379,vehicle_breakdown,Non-corridor,0,6,4,39.06277933333333,1.0,1.0,12,13,11,0,6379
FKID006380,vehicle_breakdown,Tumkur Road,0,9,4,5.6882595333333335,3.0,1.0,12,13,19,0,6380
FKID006381,vehicle_breakdown,Non-corridor,0,9,4,69.60687666666666,1.0,1.0,12,13,11,0,6381
FKID006382,others,Hennur Main Road,0,10,4,67.59724811666666,3.0,1.0,12,5,6,0,6382
FKID006383,vehicle_breakdown,Non-corridor,0,10,4,67.59724811666666,1.0,1.0,12,13,11,0,6383
FKID006384,vehicle_breakdown,Mysore Road,0,10,4,67.59724811666666,3.0,1.0,12,13,10,0,6384
FKID006385,vehicle_breakdown,Non-corridor,0,11,4,67.59724811666666,1.0,1.0,12,13,11,0,6385
FKID006386,vehicle_breakdown,Non-corridor,0,11,4,131.71085216666668,1.0,1.0,12,13,11,0,6386
FKID006387,vehicle_breakdown,Hosur Road,0,11,4,24.13871885,3.0,1.0,12,13,7,0,6387
FKID006388,vehicle_breakdown,Mysore Road,0,11,4,54.60528863333333,3.0,1.0,12,13,10,0,6388
FKID006389,pot_holes,Non-corridor,0,11,4,67.59724811666666,1.0,1.0,12,6,11,0,6389
FKID006390,pot_holes,Bannerghata Road,0,11,4,67.59724811666666,3.0,1.0,12,6,1,0,6390
FKID006391,vehicle_breakdown,Bellary Road 2,0,11,4,12.500674383333335,3.0,1.0,12,13,3,0,6391
FKID006392,vehicle_breakdown,Mysore Road,0,12,4,67.59724811666666,3.0,1.0,12,13,10,0,6392
FKID006393,vehicle_breakdown,Mysore Road,0,13,4,10.356196149999999,3.0,1.0,12,13,10,0,6393
FKID006394,vehicle_breakdown,Bellary Road 2,0,13,4,67.59724811666666,3.0,1.0,12,13,3,0,6394
FKID006395,vehicle_breakdown,Mysore Road,0,0,5,67.59724811666666,3.0,1.0,12,13,10,0,6395
FKID006396,vehicle_breakdown,Non-corridor,0,0,5,67.59724811666666,1.0,1.0,12,13,11,0,6396
FKID006397,vehicle_breakdown,Bellary Road 2,0,8,5,67.59724811666666,3.0,1.0,12,13,3,0,6397
FKID006398,vehicle_breakdown,ORR East 2,0,0,5,67.59724811666666,3.0,1.0,12,13,13,0,6398
FKID006399,vehicle_breakdown,Old Madras Road,0,1,5,67.59724811666666,3.0,0.7,12,13,18,0,6399
FKID006400,vehicle_breakdown,Hosur Road,0,1,5,162.5665779,3.0,1.0,12,13,7,0,6400
FKID006401,public_event,Old Airport Road,1,2,5,0.0,3.0,1.0,12,9,17,1,6401
FKID006402,vehicle_breakdown,Old Madras Road,0,2,5,67.59724811666666,3.0,0.7,12,13,18,0,6402
FKID006403,vehicle_breakdown,ORR East 1,0,3,5,39.86270186666666,3.0,1.0,12,13,12,0,6403
FKID006404,vehicle_breakdown,Non-corridor,0,4,5,67.59724811666666,1.0,1.0,12,13,11,0,6404
FKID006405,vehicle_breakdown,Airport New South Road,0,4,5,19.595001083333333,3.0,1.0,12,13,0,0,6405
FKID006406,others,Non-corridor,0,5,5,18.232261750000003,1.0,1.0,12,5,11,0,6406
FKID006407,vehicle_breakdown,Non-corridor,0,7,5,67.59724811666666,1.0,1.0,12,13,11,0,6407
FKID006408,vehicle_breakdown,Hosur Road,0,8,5,67.59724811666666,3.0,1.0,12,13,7,0,6408
FKID006409,vehicle_breakdown,West of Chord Road,0,8,5,67.59724811666666,3.0,1.0,12,13,21,0,6409
FKID006410,vehicle_breakdown,Tumkur Road,0,8,5,67.59724811666666,3.0,1.0,12,13,19,0,6410
FKID006411,vehicle_breakdown,Tumkur Road,0,8,5,67.59724811666666,3.0,1.0,12,13,19,0,6411
FKID006412,vehicle_breakdown,Bellary Road 2,0,9,5,8.450361483333333,3.0,1.0,12,13,3,0,6412
FKID006413,vehicle_breakdown,Non-corridor,0,10,5,67.59724811666666,1.0,1.0,12,13,11,0,6413
FKID006414,vehicle_breakdown,Non-corridor,0,10,5,87.37563088333333,1.0,1.0,12,13,11,0,6414
FKID006415,vehicle_breakdown,ORR East 1,0,11,5,81.59911578333335,3.0,1.0,12,13,12,0,6415
FKID006416,vehicle_breakdown,Bellary Road 1,0,11,5,7.9433346333333334,3.0,1.0,12,13,2,0,6416
FKID006417,congestion,Non-corridor,0,12,5,67.59724811666666,1.0,0.7,12,1,11,0,6417
FKID006418,vehicle_breakdown,Tumkur Road,0,13,5,15.30609795,3.0,1.0,12,13,19,0,6418
FKID006419,others,ORR North 2,0,16,5,425.97661755,3.0,1.0,12,5,15,0,6419
FKID006420,construction,ORR North 1,1,0,6,84.54522296666667,3.0,1.0,12,2,14,0,6420
FKID006421,vehicle_breakdown,Mysore Road,0,0,6,7.529350916666667,3.0,1.0,12,13,10,0,6421
FKID006422,vehicle_breakdown,Tumkur Road,0,0,6,30.706076783333334,3.0,1.0,12,13,19,0,6422
FKID006423,vehicle_breakdown,Tumkur Road,0,1,6,66.04253946666667,3.0,1.0,12,13,19,0,6423
FKID006424,vehicle_breakdown,Mysore Road,0,2,6,28.7881664,3.0,1.0,12,13,10,0,6424
FKID006425,vehicle_breakdown,Old Madras Road,0,2,6,67.59724811666666,3.0,0.7,12,13,18,0,6425
FKID006426,road_conditions,Bellary Road 1,0,2,6,282.6844774666667,3.0,1.0,12,10,2,0,6426
FKID006427,vehicle_breakdown,Mysore Road,0,2,6,13.244365666666665,3.0,1.0,12,13,10,0,6427
FKID006428,vehicle_breakdown,Bellary Road 2,0,3,6,67.59724811666666,3.0,1.0,12,13,3,0,6428
FKID006429,vehicle_breakdown,Airport New South Road,0,3,6,67.59724811666666,3.0,1.0,12,13,0,0,6429
FKID006430,water_logging,West of Chord Road,0,3,6,67.59724811666666,3.0,1.0,12,15,21,0,6430
FKID006431,vehicle_breakdown,ORR North 1,0,3,6,67.59724811666666,3.0,0.7,12,13,14,0,6431
FKID006432,vehicle_breakdown,ORR North 1,0,3,6,67.59724811666666,3.0,0.7,12,13,14,0,6432
FKID006433,vehicle_breakdown,Old Madras Road,0,3,6,78.62757426666667,3.0,1.0,12,13,18,0,6433
FKID006434,construction,Old Madras Road,0,4,6,149.8709145,3.0,1.0,12,2,18,0,6434
FKID006435,vehicle_breakdown,Non-corridor,0,4,6,50.02411501666666,1.0,1.0,12,13,11,0,6435
FKID006436,vehicle_breakdown,Mysore Road,0,4,6,67.59724811666666,3.0,1.0,12,13,10,0,6436
FKID006437,vehicle_breakdown,Non-corridor,0,5,6,67.59724811666666,1.0,1.0,12,13,11,0,6437
FKID006438,vehicle_breakdown,Mysore Road,0,5,6,67.59724811666666,3.0,1.0,12,13,10,0,6438
FKID006439,others,CBD 2,0,5,6,187.27650548333335,3.0,1.0,12,5,5,0,6439
FKID006440,construction,Non-corridor,0,6,6,1440.0,1.0,1.0,12,2,11,0,6440
FKID006441,vehicle_breakdown,Tumkur Road,0,6,6,67.59724811666666,3.0,1.0,12,13,19,0,6441
FKID006442,vehicle_breakdown,Mysore Road,0,6,6,19.0847936,3.0,1.0,12,13,10,0,6442
FKID006443,vehicle_breakdown,Non-corridor,0,7,6,67.59724811666666,1.0,1.0,12,13,11,0,6443
FKID006444,vehicle_breakdown,Tumkur Road,0,8,6,67.59724811666666,3.0,1.0,12,13,19,0,6444
FKID006445,vehicle_breakdown,Mysore Road,0,8,6,67.59724811666666,3.0,1.0,12,13,10,0,6445
FKID006446,vehicle_breakdown,Tumkur Road,0,9,6,67.59724811666666,3.0,1.0,12,13,19,0,6446
FKID006447,vehicle_breakdown,Hennur Main Road,0,10,6,67.59724811666666,3.0,1.0,12,13,6,0,6447
FKID006448,others,Non-corridor,0,10,6,1440.0,1.0,0.7,12,5,11,0,6448
FKID006449,vehicle_breakdown,Bellary Road 2,0,10,6,67.59724811666666,3.0,1.0,12,13,3,0,6449
FKID006450,vehicle_breakdown,Tumkur Road,0,11,6,17.231514116666666,3.0,1.0,12,13,19,0,6450
FKID006451,vehicle_breakdown,Tumkur Road,0,11,6,67.59724811666666,3.0,1.0,12,13,19,0,6451
FKID006452,vehicle_breakdown,Hosur Road,0,12,6,1.4245817833333334,3.0,1.0,12,13,7,0,6452
FKID006453,vehicle_breakdown,Hosur Road,0,12,6,67.59724811666666,3.0,1.0,12,13,7,0,6453
FKID006454,vehicle_breakdown,Mysore Road,0,13,6,89.9522413,3.0,1.0,12,13,10,0,6454
FKID006455,vehicle_breakdown,Hosur Road,0,13,6,59.550443333333334,3.0,1.0,12,13,7,0,6455
FKID006456,vehicle_breakdown,ORR North 2,0,13,6,89.7169197,3.0,1.0,12,13,15,0,6456
FKID006457,vehicle_breakdown,ORR East 1,0,15,6,67.59724811666666,3.0,1.0,12,13,12,0,6457
FKID006458,pot_holes,Bellary Road 1,1,18,6,285.07037575,3.0,0.7,12,6,2,0,6458
FKID006459,construction,ORR North 1,1,0,0,67.59724811666666,3.0,1.0,12,2,14,0,6459
FKID006460,vehicle_breakdown,Tumkur Road,0,0,0,67.59724811666666,3.0,1.0,12,13,19,0,6460
FKID006461,vehicle_breakdown,Mysore Road,0,0,0,67.59724811666666,3.0,1.0,12,13,10,0,6461
FKID006462,road_conditions,ORR West 1,0,1,0,1440.0,3.0,1.0,12,10,16,0,6462
FKID006463,vehicle_breakdown,Magadi Road,0,2,0,31.16099865,3.0,1.0,12,13,9,0,6463
FKID006464,vehicle_breakdown,Non-corridor,0,2,0,56.05031413333334,1.0,1.0,12,13,11,0,6464
FKID006465,vehicle_breakdown,Hosur Road,0,2,0,114.57613495000001,3.0,1.0,12,13,7,0,6465
FKID006466,vehicle_breakdown,Mysore Road,0,4,0,67.59724811666666,3.0,1.0,12,13,10,0,6466
FKID006467,vehicle_breakdown,Varthur Road,1,6,0,67.59724811666666,3.0,0.7,12,13,20,0,6467
FKID006468,vehicle_breakdown,Old Madras Road,0,7,0,67.59724811666666,3.0,0.7,12,13,18,0,6468
FKID006469,vehicle_breakdown,Old Madras Road,0,8,0,35.652395733333336,3.0,1.0,12,13,18,0,6469
FKID006470,vehicle_breakdown,Mysore Road,0,9,0,32.90016421666667,3.0,1.0,12,13,10,0,6470
FKID006471,vehicle_breakdown,Mysore Road,0,9,0,67.59724811666666,3.0,1.0,12,13,10,0,6471
FKID006472,vehicle_breakdown,Magadi Road,0,9,0,81.95171803333332,3.0,1.0,12,13,9,0,6472
FKID006473,procession,Bellary Road 2,1,10,0,120.61731666666667,3.0,1.0,12,7,3,1,6473
FKID006474,vehicle_breakdown,West of Chord Road,0,10,0,67.59724811666666,3.0,1.0,12,13,21,0,6474
FKID006475,vehicle_breakdown,Non-corridor,0,10,0,91.13215373333334,1.0,1.0,12,13,11,0,6475
FKID006476,vehicle_breakdown,ORR West 1,0,11,0,67.59724811666666,3.0,1.0,12,13,16,0,6476
FKID006477,vehicle_breakdown,ORR North 1,0,11,0,67.59724811666666,3.0,0.7,12,13,14,0,6477
FKID006478,vehicle_breakdown,Tumkur Road,0,11,0,96.69552313333334,1.0,1.0,12,13,19,0,6478
FKID006479,vehicle_breakdown,Bellary Road 2,1,12,0,33.596919400000004,3.0,0.7,12,13,3,0,6479
FKID006480,vehicle_breakdown,Mysore Road,0,23,0,67.59724811666666,3.0,1.0,12,13,10,0,6480
FKID006481,vehicle_breakdown,Mysore Road,0,2,1,67.59724811666666,3.0,1.0,12,13,10,0,6481
FKID006482,vehicle_breakdown,ORR West 1,0,3,1,67.59724811666666,3.0,1.0,12,13,16,0,6482
FKID006483,vehicle_breakdown,Non-corridor,0,3,1,67.59724811666666,1.0,1.0,12,13,11,0,6483
FKID006484,vehicle_breakdown,Non-corridor,0,3,1,67.59724811666666,1.0,1.0,12,13,11,0,6484
FKID006485,vehicle_breakdown,Non-corridor,0,3,1,67.59724811666666,1.0,1.0,12,13,11,0,6485
FKID006486,construction,IRR(Thanisandra road),0,4,1,1440.0,3.0,0.7,12,2,8,0,6486
FKID006487,vehicle_breakdown,Mysore Road,0,5,1,67.59724811666666,3.0,1.0,12,13,10,0,6487
FKID006488,vehicle_breakdown,Magadi Road,0,6,1,1.7148693166666669,3.0,1.0,12,13,9,0,6488
FKID006489,vehicle_breakdown,Tumkur Road,0,6,1,33.985266100000004,3.0,1.0,12,13,19,0,6489
FKID006490,vehicle_breakdown,Tumkur Road,0,7,1,67.59724811666666,3.0,1.0,12,13,19,0,6490
FKID006491,construction,Magadi Road,0,7,1,67.59724811666666,3.0,1.0,12,2,9,0,6491
FKID006492,vehicle_breakdown,Old Madras Road,0,9,1,46.4795299,3.0,1.0,12,13,18,0,6492
FKID006493,vehicle_breakdown,Non-corridor,0,9,1,140.87877841666665,1.0,1.0,12,13,11,0,6493
FKID006494,accident,Non-corridor,0,10,1,30.651319966666666,1.0,1.0,12,0,11,0,6494
FKID006495,road_conditions,ORR West 1,0,10,1,1440.0,3.0,1.0,12,10,16,0,6495
FKID006496,vehicle_breakdown,IRR(Thanisandra road),0,11,1,41.87327523333333,3.0,1.0,12,13,8,0,6496
FKID006497,road_conditions,Bellary Road 1,0,11,1,67.59724811666666,3.0,1.0,12,10,2,0,6497
FKID006498,vehicle_breakdown,Non-corridor,0,14,1,67.59724811666666,1.0,1.0,12,13,11,0,6498
FKID006499,vehicle_breakdown,Non-corridor,0,14,1,18.1132444,1.0,1.0,12,13,11,0,6499
FKID006500,vehicle_breakdown,Tumkur Road,0,15,1,67.59724811666666,3.0,1.0,12,13,19,0,6500
FKID006501,vehicle_breakdown,Bellary Road 1,0,0,2,67.59724811666666,3.0,1.0,12,13,2,0,6501
FKID006502,accident,Non-corridor,0,0,2,67.59724811666666,1.0,0.7,12,0,11,0,6502
FKID006503,vehicle_breakdown,Hosur Road,0,1,2,22.29174835,3.0,1.0,12,13,7,0,6503
FKID006504,vehicle_breakdown,Magadi Road,0,1,2,35.64787915,3.0,1.0,12,13,9,0,6504
FKID006505,vehicle_breakdown,Non-corridor,0,2,2,61.508581766666666,1.0,1.0,12,13,11,0,6505
FKID006506,road_conditions,Bellary Road 1,0,2,2,67.59724811666666,3.0,1.0,12,10,2,0,6506
FKID006507,road_conditions,Bellary Road 1,0,2,2,67.59724811666666,3.0,1.0,12,10,2,0,6507
FKID006508,vehicle_breakdown,Mysore Road,0,2,2,69.16106485,1.0,1.0,12,13,10,0,6508
FKID006509,others,Mysore Road,0,3,2,67.59724811666666,3.0,1.0,12,5,10,0,6509
FKID006510,vehicle_breakdown,Old Airport Road,0,3,2,21.842817266666668,3.0,1.0,12,13,17,0,6510
FKID006511,others,Mysore Road,0,3,2,67.59724811666666,3.0,1.0,12,5,10,0,6511
FKID006512,vehicle_breakdown,Bannerghata Road,0,3,2,67.59724811666666,3.0,1.0,12,13,1,0,6512
FKID006513,vehicle_breakdown,Non-corridor,0,3,2,67.59724811666666,1.0,1.0,12,13,11,0,6513
FKID006514,tree_fall,Non-corridor,1,3,2,1440.0,1.0,0.48999999999999994,12,12,11,0,6514
FKID006515,vehicle_breakdown,Tumkur Road,0,3,2,6.345362283333333,3.0,1.0,12,13,19,0,6515
FKID006516,vehicle_breakdown,West of Chord Road,0,4,2,67.59724811666666,3.0,1.0,12,13,21,0,6516
FKID006517,others,Mysore Road,0,4,2,67.59724811666666,3.0,1.0,12,5,10,0,6517
FKID006518,vehicle_breakdown,Non-corridor,0,4,2,67.59724811666666,1.0,1.0,12,13,11,0,6518
FKID006519,vehicle_breakdown,Non-corridor,0,4,2,67.59724811666666,1.0,1.0,12,13,11,0,6519
FKID006520,vehicle_breakdown,Non-corridor,0,4,2,67.59724811666666,1.0,1.0,12,13,11,0,6520
FKID006521,vehicle_breakdown,Bannerghata Road,0,5,2,67.59724811666666,3.0,1.0,12,13,1,0,6521
FKID006522,accident,Bellary Road 2,0,5,2,38.393301550000004,3.0,1.0,12,0,3,0,6522
FKID006523,vehicle_breakdown,West of Chord Road,0,6,2,67.59724811666666,3.0,1.0,12,13,21,0,6523
FKID006524,vehicle_breakdown,Non-corridor,0,7,2,14.366989850000001,1.0,1.0,12,13,11,0,6524
FKID006525,vehicle_breakdown,Bellary Road 1,0,8,2,115.13290099999999,3.0,1.0,12,13,2,0,6525
FKID006526,vehicle_breakdown,Non-corridor,1,8,2,109.37136253333333,1.0,1.0,12,13,11,0,6526
FKID006527,others,Magadi Road,0,8,2,2.269037,3.0,1.0,12,5,9,0,6527
FKID006528,others,Magadi Road,0,8,2,85.97490423333333,3.0,1.0,12,5,9,0,6528
FKID006529,vehicle_breakdown,Tumkur Road,0,9,2,43.36787996666667,3.0,1.0,12,13,19,0,6529
FKID006530,vehicle_breakdown,Mysore Road,0,10,2,67.59724811666666,3.0,1.0,12,13,10,0,6530
FKID006531,vehicle_breakdown,Non-corridor,0,10,2,78.53859609999999,1.0,1.0,12,13,11,0,6531
FKID006532,road_conditions,ORR North 2,0,10,2,1440.0,3.0,1.0,12,10,15,0,6532
FKID006533,vehicle_breakdown,Mysore Road,0,10,2,67.59724811666666,3.0,1.0,12,13,10,0,6533
FKID006534,vehicle_breakdown,Mysore Road,0,10,2,54.04092538333334,3.0,1.0,12,13,10,0,6534
FKID006535,vehicle_breakdown,Magadi Road,0,10,2,125.2718676,3.0,1.0,12,13,9,0,6535
FKID006536,vehicle_breakdown,Old Madras Road,0,12,2,67.59724811666666,3.0,0.7,12,13,18,0,6536
FKID006537,vehicle_breakdown,Mysore Road,0,12,2,67.59724811666666,3.0,1.0,12,13,10,0,6537
FKID006538,vehicle_breakdown,Bellary Road 2,0,13,2,67.59724811666666,3.0,1.0,12,13,3,0,6538
FKID006539,vehicle_breakdown,Non-corridor,1,14,2,22.256770483333334,1.0,0.7,12,13,11,0,6539
FKID006540,vehicle_breakdown,Bellary Road 1,0,0,3,67.59724811666666,3.0,1.0,12,13,2,0,6540
FKID006541,vehicle_breakdown,Hosur Road,0,0,3,48.62803473333334,3.0,1.0,12,13,7,0,6541
FKID006542,vehicle_breakdown,Old Madras Road,0,0,3,67.59724811666666,3.0,0.7,12,13,18,0,6542
FKID006543,vehicle_breakdown,Mysore Road,0,0,3,63.322104683333336,3.0,1.0,12,13,10,0,6543
FKID006544,vehicle_breakdown,Bellary Road 2,0,1,3,67.59724811666666,3.0,1.0,12,13,3,0,6544
FKID006545,accident,Bellary Road 2,0,2,3,30.054063183333334,3.0,1.0,12,0,3,0,6545
FKID006546,vehicle_breakdown,ORR West 1,0,2,3,67.59724811666666,3.0,1.0,12,13,16,0,6546
FKID006547,public_event,Non-corridor,0,3,3,146.19324999999998,1.0,1.0,12,9,11,1,6547
FKID006548,water_logging,Non-corridor,0,3,3,67.59724811666666,1.0,1.0,12,15,11,0,6548
FKID006549,vehicle_breakdown,West of Chord Road,0,3,3,67.59724811666666,3.0,1.0,12,13,21,0,6549
FKID006550,vehicle_breakdown,Non-corridor,0,4,3,67.59724811666666,1.0,1.0,12,13,11,0,6550
FKID006551,others,Bellary Road 2,0,4,3,1440.0,3.0,1.0,12,5,3,0,6551
FKID006552,vehicle_breakdown,Non-corridor,0,4,3,67.59724811666666,1.0,1.0,12,13,11,0,6552
FKID006553,pot_holes,Old Madras Road,0,1,3,1440.0,3.0,0.48999999999999994,12,6,18,0,6553
FKID006554,vehicle_breakdown,West of Chord Road,0,5,3,67.59724811666666,3.0,1.0,12,13,21,0,6554
FKID006555,vehicle_breakdown,Tumkur Road,0,6,3,82.14613223333335,3.0,1.0,12,13,19,0,6555
FKID006556,vehicle_breakdown,Airport New South Road,0,7,3,67.59724811666666,3.0,1.0,12,13,0,0,6556
FKID006557,vehicle_breakdown,Airport New South Road,0,7,3,100.85719166666667,3.0,1.0,12,13,0,0,6557
FKID006558,vehicle_breakdown,Tumkur Road,0,7,3,67.59724811666666,3.0,1.0,12,13,19,0,6558
FKID006559,vehicle_breakdown,Tumkur Road,0,7,3,67.59724811666666,3.0,1.0,12,13,19,0,6559
FKID006560,vehicle_breakdown,Bellary Road 1,0,8,3,67.59724811666666,3.0,1.0,12,13,2,0,6560
FKID006561,vehicle_breakdown,Bellary Road 1,0,8,3,67.59724811666666,3.0,1.0,12,13,2,0,6561
FKID006562,vehicle_breakdown,Non-corridor,0,8,3,67.59724811666666,1.0,1.0,12,13,11,0,6562
FKID006563,vehicle_breakdown,ORR East 1,0,8,3,67.59724811666666,3.0,1.0,12,13,12,0,6563
