event_id,event_cause,corridor_fill,start_local,log_duration_actual,duration_min_actual,mu_seq_logspace,sigma_seq_logspace,dur_pred_seq_min,resid_seq_logspace,absresid_seq_logspace,resid_std_seq,in_50pct_interval,in_80pct_interval,in_95pct_interval,interval_width_95,crps_seq,n_earlier_stratum,prior_level,mu_prior_logspace,sigma_prior_logspace,dur_pred_prior_min,resid_prior_logspace,crps_prior,hi_prob_pred,hi_actual,brier_i,ewma_resid_logspace,dur_pred_l45_p50,year_week
FKID003629,water_logging,Non-corridor,2024-04-03 12:52:49.883000+05:30,8.9979,8085.18,6.7639,0.3282,865.04,2.234,2.234,6.8078,False,False,False,1.2864,2.04884,54,stratum,9.533,2.0582,13807.62,-0.5351,0.536187,0.0159,0,0.000252,0.8394,767.57,2024-W14
FKID003631,water_logging,Mysore Road,2024-04-03 12:54:11.255000+05:30,3.7497,41.51,8.1497,0.5453,3461.35,-4.4,4.4,-8.0686,False,False,False,2.1377,4.09236,18,cause,9.1827,2.0384,9726.5,-5.433,4.287855,0.0,0,0.0,-0.7324,996.95,2024-W14
FKID003633,tree_fall,Non-corridor,2024-04-03 12:56:06.765000+05:30,6.8153,910.69,6.8488,0.2838,941.74,-0.0335,0.0335,-0.118,True,True,True,1.1125,0.0679,75,stratum,6.7849,2.4635,883.42,0.0304,0.575865,0.241,0,0.058088,-0.5228,1018.02,2024-W14
FKID003635,water_logging,Bellary Road 2,2024-04-03 13:04:34.496000+05:30,7.9273,2770.83,9.7805,0.1412,17685.22,-1.8533,1.8533,-13.123,False,False,False,0.5536,1.7736,2,stratum,8.2235,2.6391,3726.56,-0.2962,0.629997,0.0,0,0.0,-0.9219,1872.64,2024-W14
FKID003637,tree_fall,Tumkur Road,2024-04-03 13:12:22.344000+05:30,5.5884,266.31,7.8014,0.9157,2443.03,-2.213,2.213,-2.4166,False,False,False,3.5897,1.701077,5,cause,6.5149,2.4587,674.12,-0.9265,0.712242,0.0,0,0.0,-1.3092,383.73,2024-W14
FKID003640,water_logging,Non-corridor,2024-04-03 13:13:26.029000+05:30,3.462,30.88,6.8034,0.3249,899.89,-3.3413,3.3413,-10.2852,False,False,False,1.2735,3.158059,55,stratum,9.533,2.0582,13807.62,-6.071,4.91168,0.0159,0,0.000252,-1.9189,758.65,2024-W14
FKID003643,tree_fall,Non-corridor,2024-04-03 13:25:49.960000+05:30,2.9873,18.83,6.8484,0.2801,941.34,-3.8611,3.8611,-13.7834,False,False,False,1.0981,3.703027,76,stratum,6.7849,2.4635,883.42,-3.7976,2.538994,0.0159,0,0.000252,-2.5015,170.65,2024-W14
FKID003644,water_logging,Tumkur Road,2024-04-03 13:30:10.675000+05:30,3.1561,22.48,6.0778,0.649,435.09,-2.9217,2.9217,-4.5021,False,False,False,2.544,2.555591,3,cause,9.1827,2.0384,9726.5,-6.0266,4.8784,0.0,0,0.0,-2.6276,948.78,2024-W14
FKID003648,vehicle_breakdown,Tumkur Road,2024-04-03 14:01:52.609000+05:30,3.3534,27.6,3.3958,0.1512,28.84,-0.0424,0.0424,-0.2805,True,True,True,0.5929,0.04006,39,stratum,3.5342,0.7689,33.27,-0.1808,0.196558,0.241,0,0.058088,-1.852,37.58,2024-W14
FKID003650,tree_fall,West of Chord Road,2024-04-03 14:05:45.197000+05:30,3.5521,33.89,6.2481,1.1997,516.03,-2.696,2.696,-2.2472,False,False,False,4.7029,2.029406,6,cause,6.5149,2.4587,674.12,-2.9628,1.848691,0.044,0,0.001932,-2.1052,102.75,2024-W14
FKID003651,vehicle_breakdown,Tumkur Road,2024-04-03 14:14:43.840000+05:30,2.7544,14.71,3.3947,0.1476,28.8,-0.6403,0.6403,-4.3381,False,False,False,0.5786,0.557039,40,stratum,3.5342,0.7689,33.27,-0.7798,0.470717,0.241,0,0.058088,-1.6658,37.58,2024-W14
FKID003655,vehicle_breakdown,West of Chord Road,2024-04-03 15:19:00.728000+05:30,3.7276,40.58,3.7086,0.2265,39.8,0.0191,0.0191,0.0841,True,True,True,0.888,0.053576,6,stratum,3.5256,0.7337,32.97,0.2021,0.193523,0.241,0,0.058088,-1.1603,34.79,2024-W14
FKID003657,tree_fall,Non-corridor,2024-04-03 15:46:05.969000+05:30,3.5115,32.5,6.7989,0.2809,895.82,-3.2874,3.2874,-11.7042,False,False,False,1.101,3.128939,77,stratum,6.7849,2.4635,883.42,-3.2735,2.094515,0.241,0,0.058088,-1.7984,991.58,2024-W14
FKID003665,others,West of Chord Road,2024-04-04 00:38:57.863000+05:30,4.2922,72.13,5.7772,1.4271,321.86,-1.485,1.485,-1.0406,False,True,True,5.5942,0.899854,3,stratum,6.7202,2.1041,827.97,-2.428,1.500175,0.0,0,0.0,-1.7044,84.95,2024-W14
FKID003664,vehicle_breakdown,Bellary Road 2,2024-04-04 00:53:14.276000+05:30,3.0835,20.83,3.5749,0.2114,34.69,-0.4914,0.4914,-2.3241,False,False,False,0.8288,0.373556,11,stratum,3.7465,0.8545,41.37,-0.663,0.395202,0.2738,0,0.074972,-1.3405,48.33,2024-W14
FKID003670,vehicle_breakdown,Bellary Road 2,2024-04-04 01:48:23.041000+05:30,4.5819,96.7,3.5356,0.1981,33.32,1.0463,1.0463,5.2809,False,False,False,0.7767,0.934504,12,stratum,3.7465,0.8545,41.37,0.8355,0.501895,0.2738,1,0.527353,-0.6245,47.79,2024-W14
FKID003673,construction,Non-corridor,2024-04-04 02:07:23.289000+05:30,3.8675,46.82,6.3447,0.5189,568.48,-2.4773,2.4773,-4.7745,False,False,False,2.0339,2.184531,30,stratum,6.382,3.195,590.1,-2.5145,1.497798,0.0159,0,0.000252,-1.1803,336.28,2024-W14
FKID003682,tree_fall,Non-corridor,2024-04-04 02:36:15.951000+05:30,8.4203,4537.37,6.7573,0.2804,859.28,1.6631,1.6631,5.9314,False,False,False,1.0991,1.504879,78,stratum,6.7849,2.4635,883.42,1.6354,0.993594,0.0159,1,0.968506,-0.3273,149.43,2024-W14
FKID003684,vehicle_breakdown,Mysore Road,2024-04-04 02:36:25.666000+05:30,3.8967,48.24,3.6002,0.1077,35.61,0.2965,0.2965,2.7525,False,False,False,0.4223,0.235944,52,stratum,3.4976,0.9394,32.04,0.3991,0.286191,0.241,0,0.058088,-0.1401,40.23,2024-W14
FKID003678,others,Non-corridor,2024-04-04 02:40:34.720000+05:30,4.169,63.65,5.8359,0.4566,341.38,-1.667,1.667,-3.6509,False,False,False,1.7898,1.409377,31,stratum,6.7457,3.1072,849.37,-2.5767,1.532908,0.0,0,0.0,-0.5982,67.26,2024-W14
FKID003685,tree_fall,Non-corridor,2024-04-04 02:48:39.571000+05:30,0.7326,1.08,6.778,0.2776,877.34,-6.0454,6.0454,-21.7736,False,False,False,1.0884,5.888765,79,stratum,6.7849,2.4635,883.42,-6.0523,4.673682,0.0159,0,0.000252,-2.2324,241.63,2024-W14
FKID003683,water_logging,Mysore Road,2024-04-04 02:49:02.440000+05:30,9.2651,10561.75,7.9431,0.5579,2814.98,1.322,1.322,2.3696,False,False,False,2.187,1.010587,19,cause,9.1827,2.0384,9726.5,0.0824,0.47768,0.0,0,0.0,-1.166,1156.99,2024-W14
FKID003689,others,Bellary Road 1,2024-04-04 03:01:02.061000+05:30,4.296,72.4,5.8383,0.7301,342.18,-1.5423,1.5423,-2.1124,False,False,False,2.862,1.139478,11,stratum,6.1202,3.3279,453.93,-1.8242,1.166921,0.0,0,0.0,-1.2789,67.99,2024-W14
FKID003688,tree_fall,Non-corridor,2024-04-04 03:04:33.760000+05:30,4.5149,90.37,6.7035,0.2841,814.24,-2.1886,2.1886,-7.7046,False,False,False,1.1135,2.028317,80,stratum,6.7849,2.4635,883.42,-2.27,1.355805,0.0159,0,0.000252,-1.5518,163.47,2024-W14
FKID003687,vehicle_breakdown,Non-corridor,2024-04-04 03:06:31.983000+05:30,3.2734,25.4,3.7077,0.0864,39.76,-0.4343,0.4343,-5.0279,False,False,False,0.3386,0.385524,124,stratum,3.6949,0.9277,39.24,-0.4215,0.291895,0.241,0,0.058088,-1.2165,31.07,2024-W14
FKID003693,vehicle_breakdown,Bannerghata Road,2024-04-04 03:27:39.937000+05:30,4.8147,122.31,3.8649,0.2317,46.7,0.9498,0.9498,4.0988,False,False,False,0.9084,0.819091,9,stratum,3.5262,0.6457,33.0,1.2885,0.935248,0.241,1,0.576059,-0.5666,32.75,2024-W14
FKID003694,tree_fall,Non-corridor,2024-04-04 03:28:25.085000+05:30,7.2937,1470.04,6.6768,0.2818,792.78,0.6169,0.6169,2.1888,False,False,False,1.1049,0.460744,81,stratum,6.7849,2.4635,883.42,0.5088,0.617489,0.0159,0,0.000252,-0.2116,240.92,2024-W14
FKID003692,vehicle_breakdown,Non-corridor,2024-04-04 03:36:01.518000+05:30,4.4695,86.31,3.7042,0.0858,39.62,0.7653,0.7653,8.9246,False,False,False,0.3362,0.716934,125,stratum,3.6949,0.9277,39.24,0.7747,0.460851,0.241,1,0.576059,0.0815,31.07,2024-W14
FKID003696,tree_fall,Non-corridor,2024-04-04 03:41:51.215000+05:30,7.9784,2916.21,6.6842,0.2786,798.69,1.2942,1.2942,4.646,False,False,False,1.0919,1.137003,82,stratum,6.7849,2.4635,883.42,1.1935,0.801964,0.0159,0,0.000252,0.4453,240.92,2024-W14
FKID003695,tree_fall,Non-corridor,2024-04-04 03:57:54.206000+05:30,7.2735,1440.6,6.6996,0.2757,811.09,0.5739,0.5739,2.0819,False,False,False,1.0806,0.422122,83,stratum,6.7849,2.4635,883.42,0.4886,0.614246,0.0159,0,0.000252,0.4839,240.92,2024-W14
FKID003703,tree_fall,Non-corridor,2024-04-04 04:26:27.469000+05:30,7.2534,1411.95,6.7063,0.2725,816.58,0.5471,0.5471,2.0076,False,False,False,1.0682,0.397881,84,stratum,6.7849,2.4635,883.42,0.4685,0.611155,0.0159,0,0.000252,0.5028,230.67,2024-W14
FKID003712,vehicle_breakdown,Bellary Road 2,2024-04-04 05:45:03.099000+05:30,1.0509,1.86,3.6127,0.1981,36.06,-2.5618,2.5618,-12.9329,False,False,False,0.7765,2.450022,13,stratum,3.7465,0.8545,41.37,-2.6956,2.213815,0.241,0,0.058088,-0.4165,42.16,2024-W14
FKID003719,pot_holes,ORR East 1,2024-04-04 07:49:19.555000+05:30,7.0889,1197.58,9.3829,2.4806,11882.11,-2.294,2.294,-0.9248,False,True,True,9.724,1.370493,0,stratum,9.3829,2.4806,11882.11,-2.294,1.370493,0.0,0,0.0,-0.9798,6448.13,2024-W14
FKID003723,vehicle_breakdown,Varthur Road,2024-04-04 10:01:32.539000+05:30,2.7223,14.22,3.7708,0.3322,42.41,-1.0485,1.0485,-3.1564,False,False,False,1.3021,0.861194,5,stratum,3.7226,0.9337,40.37,-1.0003,0.609098,0.241,0,0.058088,-1.0004,34.16,2024-W14
FKID003725,vehicle_breakdown,Non-corridor,2024-04-04 10:05:23.433000+05:30,3.693,39.17,3.7102,0.0853,39.86,-0.0172,0.0172,-0.2019,True,True,True,0.3343,0.021314,126,stratum,3.6949,0.9277,39.24,-0.0018,0.216794,0.241,0,0.058088,-0.7054,30.62,2024-W14
FKID003726,vehicle_breakdown,Bellary Road 1,2024-04-04 10:15:11.168000+05:30,3.5912,35.28,3.4698,0.1658,31.13,0.1214,0.1214,0.7323,False,True,True,0.65,0.072726,28,stratum,3.6906,1.0557,39.07,-0.0994,0.250429,0.241,0,0.058088,-0.4574,40.13,2024-W14
FKID003724,vehicle_breakdown,Non-corridor,2024-04-04 10:21:09.391000+05:30,3.4385,30.14,3.7101,0.0846,39.86,-0.2716,0.2716,-3.209,False,False,False,0.3317,0.22384,127,stratum,3.6949,0.9277,39.24,-0.2563,0.244868,0.241,0,0.058088,-0.4016,30.62,2024-W14
FKID003721,pot_holes,Magadi Road,2024-04-04 10:49:04.381000+05:30,9.918,20291.1,9.311,0.0314,11058.15,0.607,0.607,19.3039,False,False,False,0.1233,0.589234,2,stratum,8.4331,1.0553,4595.68,1.4849,0.965697,0.0,0,0.0,-0.099,2687.34,2024-W14
FKID003730,pot_holes,Non-corridor,2024-04-04 11:08:15.941000+05:30,5.4261,226.26,6.7519,0.5639,854.71,-1.3258,1.3258,-2.3514,False,False,False,2.2103,1.011251,30,stratum,9.7728,2.123,17549.66,-4.3467,3.180663,0.0,0,0.0,-0.4671,721.17,2024-W14
FKID003733,vehicle_breakdown,Tumkur Road,2024-04-04 11:10:26.963000+05:30,4.728,112.07,3.3795,0.1449,28.36,1.3485,1.3485,9.3071,False,False,False,0.5679,1.266722,41,stratum,3.5342,0.7689,33.27,1.1938,0.79996,0.241,1,0.576059,0.0776,39.87,2024-W14
FKID003745,vehicle_breakdown,ORR North 2,2024-04-04 12:50:48.669000+05:30,4.8256,123.67,3.7446,0.2179,41.29,1.081,1.081,4.9602,False,False,False,0.8543,0.958051,14,stratum,3.533,0.9242,33.23,1.2927,0.839197,0.241,1,0.576059,0.3786,32.85,2024-W14
FKID003739,accident,Bellary Road 2,2024-04-04 13:36:02.788000+05:30,4.1313,61.26,4.7185,0.001,111.0,-0.5872,0.5872,-587.209,False,False,False,0.0039,0.586645,1,stratum,3.4828,0.5334,31.55,0.6485,0.405457,0.241,0,0.058088,0.0889,37.68,2024-W14
FKID003743,vehicle_breakdown,Non-corridor,2024-04-04 14:26:41.157000+05:30,3.118,21.6,3.708,0.084,39.77,-0.59,0.59,-7.0241,False,False,False,0.3293,0.542596,128,stratum,3.6949,0.9277,39.24,-0.5769,0.355455,0.241,0,0.058088,-0.1148,28.56,2024-W14
FKID003747,vehicle_breakdown,Mysore Road,2024-04-04 15:30:34.986000+05:30,1.2672,2.55,3.6058,0.1059,35.81,-2.3385,2.3385,-22.0893,False,False,False,0.415,2.278811,53,stratum,3.4976,0.9394,32.04,-2.2304,1.705908,0.241,0,0.058088,-0.7819,36.27,2024-W14
FKID003754,vehicle_breakdown,Tumkur Road,2024-04-05 02:04:19.274000+05:30,3.2888,25.81,3.4106,0.1449,29.28,-0.1219,0.1219,-0.8413,False,True,True,0.5678,0.072505,42,stratum,3.5342,0.7689,33.27,-0.2454,0.210668,0.241,0,0.058088,-0.5839,45.81,2024-W14
FKID003762,construction,Non-corridor,2024-04-05 03:46:55.172000+05:30,9.8288,18559.32,6.2668,0.5083,525.8,3.562,3.562,7.007,False,False,False,1.9927,3.275159,31,stratum,6.382,3.195,590.1,3.4468,2.101374,0.8182,1,0.033058,0.6599,16953.38,2024-W14
FKID003765,vehicle_breakdown,Non-corridor,2024-04-05 04:13:43.742000+05:30,3.7364,40.95,3.7035,0.0835,39.59,0.0329,0.0329,0.3946,True,True,True,0.3272,0.024627,129,stratum,3.6949,0.9277,39.24,0.0415,0.217535,0.241,0,0.058088,0.4718,30.93,2024-W14
FKID003768,pot_holes,Tumkur Road,2024-04-05 05:04:42.868000+05:30,7.5631,1924.83,9.6762,2.1799,15933.08,-2.1131,2.1131,-0.9693,False,True,True,8.5453,1.268158,0,cause,9.6762,2.1799,15933.08,-2.1131,1.268158,0.0,0,0.0,-0.3037,2561.73,2024-W14
FKID003776,vehicle_breakdown,Mysore Road,2024-04-05 07:29:12.650000+05:30,4.3441,76.02,3.5629,0.1122,34.26,0.7812,0.7812,6.9605,False,False,False,0.4399,0.717877,54,stratum,3.4976,0.9394,32.04,0.8465,0.504775,0.241,1,0.576059,0.0218,39.84,2024-W14
FKID003774,vehicle_breakdown,Non-corridor,2024-04-05 07:38:26.551000+05:30,3.241,24.56,3.7037,0.0828,39.6,-0.4627,0.4627,-5.5864,False,False,False,0.3247,0.416013,130,stratum,3.6949,0.9277,39.24,-0.4539,0.303666,0.241,0,0.058088,-0.1236,30.98,2024-W14
FKID003782,vehicle_breakdown,Non-corridor,2024-04-05 10:22:18.644000+05:30,3.3428,27.3,3.7002,0.0823,39.46,-0.3574,0.3574,-4.3437,False,False,False,0.3225,0.31098,131,stratum,3.6949,0.9277,39.24,-0.3521,0.269464,0.241,0,0.058088,-0.1937,30.89,2024-W14
FKID003784,vehicle_breakdown,Non-corridor,2024-04-05 10:43:30.592000+05:30,3.0259,19.61,3.6975,0.0817,39.35,-0.6716,0.6716,-8.2195,False,False,False,0.3203,0.625484,132,stratum,3.6949,0.9277,39.24,-0.6689,0.401297,0.241,0,0.058088,-0.3371,30.89,2024-W14
FKID003785,vehicle_breakdown,Tumkur Road,2024-04-05 11:15:36.677000+05:30,3.1725,22.87,3.4078,0.1416,29.2,-0.2353,0.2353,-1.6616,False,False,True,0.5552,0.161111,43,stratum,3.5342,0.7689,33.27,-0.3617,0.246341,0.241,0,0.058088,-0.3066,34.11,2024-W14
FKID003787,vehicle_breakdown,Bellary Road 1,2024-04-05 11:48:15.677000+05:30,4.2029,65.88,3.4737,0.1603,31.26,0.7293,0.7293,4.5495,False,False,False,0.6283,0.638822,29,stratum,3.6906,1.0557,39.07,0.5124,0.34401,0.241,0,0.058088,0.0042,39.95,2024-W14
FKID003786,vehicle_breakdown,Mysore Road,2024-04-05 11:52:26.536000+05:30,1.7074,4.51,3.5769,0.1111,34.76,-1.8695,1.8695,-16.8288,False,False,False,0.4355,1.806809,55,stratum,3.4976,0.9394,32.04,-1.7902,1.280674,0.241,0,0.058088,-0.5579,39.95,2024-W14
FKID003793,vehicle_breakdown,Magadi Road,2024-04-05 12:38:34.447000+05:30,4.2007,65.73,3.7163,0.1404,40.11,0.4844,0.4844,3.4496,False,False,False,0.5504,0.405187,23,stratum,3.6719,0.9025,38.33,0.5288,0.331107,0.241,0,0.058088,-0.2452,31.18,2024-W14
FKID003805,water_logging,Hosur Road,2024-04-05 13:27:03.165000+05:30,4.9663,142.5,8.9088,0.6235,7396.07,-3.9425,3.9425,-6.3231,False,False,False,2.4442,3.590749,2,cause,9.1827,2.0384,9726.5,-4.2164,3.095139,0.0,0,0.0,-1.3544,716.45,2024-W14
FKID003806,water_logging,Hosur Road,2024-04-05 13:28:48.272000+05:30,4.9671,142.61,7.9645,1.0025,2875.92,-2.9974,2.9974,-2.99,False,False,False,3.9297,2.432601,3,cause,9.1827,2.0384,9726.5,-4.2156,3.094392,0.0,0,0.0,-1.8473,716.45,2024-W14
FKID003802,water_logging,Bannerghata Road,2024-04-05 13:30:36.068000+05:30,3.9056,48.68,7.6315,1.3084,2061.22,-3.7259,3.7259,-2.8477,False,False,False,5.1289,2.989437,4,cause,9.1827,2.0384,9726.5,-5.2771,4.133258,0.044,0,0.001932,-2.4109,642.99,2024-W14
FKID003798,water_logging,Bannerghata Road,2024-04-05 13:36:22.228000+05:30,9.7198,16643.27,7.0751,1.1785,1181.11,2.6448,2.6448,2.2442,False,False,False,4.6197,1.990028,5,cause,9.1827,2.0384,9726.5,0.5371,0.53249,0.044,0,0.001932,-0.8942,642.99,2024-W14
FKID003797,water_logging,ORR East 1,2024-04-05 13:37:14.100000+05:30,9.3152,11104.43,7.7993,0.7021,2437.96,1.5159,1.5159,2.1591,False,False,False,2.7522,1.127453,3,stratum,8.4447,0.8632,4649.27,0.8705,0.525033,0.0,0,0.0,-0.1712,1362.77,2024-W14
FKID003804,vehicle_breakdown,Non-corridor,2024-04-05 13:37:44.243000+05:30,4.1305,61.21,3.6925,0.0813,39.15,0.438,0.438,5.3903,False,False,False,0.3185,0.392119,133,stratum,3.6949,0.9277,39.24,0.4356,0.296929,0.241,0,0.058088,0.0116,30.47,2024-W14
FKID003808,water_logging,Bannerghata Road,2024-04-05 13:46:08.557000+05:30,9.7192,16633.55,7.3942,1.1133,1625.55,2.325,2.325,2.0885,False,False,False,4.3639,1.711801,6,cause,9.1827,2.0384,9726.5,0.5365,0.532369,0.044,0,0.001932,0.7056,642.99,2024-W14
FKID003815,tree_fall,Non-corridor,2024-04-05 13:47:31.222000+05:30,7.2403,1393.53,6.7127,0.2694,821.78,0.5276,0.5276,1.9584,False,False,True,1.0561,0.380732,85,stratum,6.7849,2.4635,883.42,0.4554,0.609203,0.044,0,0.001932,0.6522,123.16,2024-W14
FKID003820,vehicle_breakdown,Non-corridor,2024-04-05 13:48:12.097000+05:30,3.5055,32.3,3.6958,0.0807,39.28,-0.1903,0.1903,-2.3575,False,False,False,0.3164,0.145245,134,stratum,3.6949,0.9277,39.24,-0.1894,0.232165,0.241,0,0.058088,0.3995,30.1,2024-W14
FKID003813,tree_fall,ORR West 1,2024-04-05 13:54:04.921000+05:30,4.2989,72.62,4.4614,1.1304,85.61,-0.1625,0.1625,-0.1437,True,True,True,4.4312,0.273476,3,cause,6.5149,2.4587,674.12,-2.216,1.321525,0.044,0,0.001932,0.2309,100.54,2024-W14
FKID003811,tree_fall,Non-corridor,2024-04-05 13:54:37.664000+05:30,2.8892,16.98,6.7187,0.2664,826.78,-3.8295,3.8295,-14.3757,False,False,False,1.0442,3.679233,86,stratum,6.7849,2.4635,883.42,-3.8957,2.625453,0.044,0,0.001932,-0.9872,93.67,2024-W14
FKID003812,water_logging,Non-corridor,2024-04-05 13:55:15.248000+05:30,3.7143,40.03,6.7461,0.3242,849.74,-3.0318,3.0318,-9.3525,False,False,False,1.2707,2.848894,56,stratum,9.533,2.0582,13807.62,-5.8187,4.660375,0.044,0,0.001932,-1.6006,731.2,2024-W14
FKID003814,tree_fall,Non-corridor,2024-04-05 14:00:32.804000+05:30,4.5753,96.06,6.6753,0.2669,791.55,-2.0999,2.0999,-7.8681,False,False,False,1.0462,1.949345,87,stratum,6.7849,2.4635,883.42,-2.2096,1.317321,0.2738,0,0.074972,-1.7504,974.87,2024-W14
FKID003825,water_logging,ORR West 1,2024-04-05 14:07:23.483000+05:30,7.2259,1373.56,7.4841,0.8584,1778.51,-0.2582,0.2582,-0.3008,True,True,True,3.365,0.231359,4,stratum,7.9536,1.724,2844.67,-0.7277,0.523631,0.0,0,0.0,-1.3027,1001.71,2024-W14
FKID003828,water_logging,Bannerghata Road,2024-04-05 14:07:30.757000+05:30,9.2024,9920.08,7.624,1.0405,2045.7,1.5784,1.5784,1.517,False,False,True,4.0787,1.050064,7,cause,9.1827,2.0384,9726.5,0.0197,0.476428,0.044,0,0.001932,-0.4384,573.43,2024-W14
FKID003827,water_logging,Bannerghata Road,2024-04-05 14:13:59.187000+05:30,9.0007,8107.59,7.7489,0.9595,2317.97,1.2518,1.2518,1.3046,False,False,True,3.7614,0.796963,8,cause,9.1827,2.0384,9726.5,-0.182,0.482833,0.044,0,0.001932,0.0687,573.43,2024-W14
FKID003826,tree_fall,Hosur Road,2024-04-05 14:20:29.698000+05:30,8.6275,5581.95,4.1462,0.001,62.2,4.4812,4.4812,4481.2216,False,False,False,0.0039,4.480662,1,cause,6.5149,2.4587,674.12,2.1126,1.257271,1.0,1,0.0,1.3924,23028.89,2024-W14
FKID003824,water_logging,Hosur Road,2024-04-05 14:38:53.845000+05:30,3.9121,49.0,7.3844,0.9206,1609.69,-3.4724,3.4724,-3.7719,False,False,False,3.6087,2.953017,4,cause,9.1827,2.0384,9726.5,-5.2707,4.126887,0.0,0,0.0,-0.067,718.29,2024-W14
FKID003836,tree_fall,Non-corridor,2024-04-05 14:45:28.333000+05:30,6.3095,548.75,6.6517,0.2649,773.07,-0.3422,0.3422,-1.2917,False,False,True,1.0385,0.217281,88,stratum,6.7849,2.4635,883.42,-0.4755,0.61221,0.2738,0,0.074972,-0.1496,974.87,2024-W14
FKID003835,water_logging,Non-corridor,2024-04-05 14:49:38.657000+05:30,2.8634,16.52,6.6947,0.3226,807.14,-3.8313,3.8313,-11.8781,False,False,False,1.2644,3.649363,57,stratum,9.533,2.0582,13807.62,-6.6697,5.509103,0.044,0,0.001932,-1.2541,826.23,2024-W14
FKID003838,tree_fall,Non-corridor,2024-04-05 15:00:26.419000+05:30,7.1865,1320.44,6.6478,0.262,770.12,0.5386,0.5386,2.0557,False,False,False,1.0271,0.39463,89,stratum,6.7849,2.4635,883.42,0.4015,0.601769,0.044,0,0.001932,-0.7163,136.24,2024-W14
FKID003878,tree_fall,Non-corridor,2024-04-05 15:53:30.046000+05:30,6.86,952.35,6.6538,0.2592,774.69,0.2062,0.2062,0.7957,False,True,True,1.0161,0.122791,90,stratum,6.7849,2.4635,883.42,0.0751,0.576628,0.044,0,0.001932,-0.4395,136.24,2024-W14
FKID003845,tree_fall,Non-corridor,2024-04-05 16:08:04.581000+05:30,6.2869,536.49,6.656,0.2564,776.42,-0.3691,0.3691,-1.4394,False,False,True,1.0051,0.241634,91,stratum,6.7849,2.4635,883.42,-0.498,0.615743,0.2738,0,0.074972,-0.4184,927.82,2024-W14
FKID003846,vehicle_breakdown,Bellary Road 1,2024-04-05 23:50:56.451000+05:30,3.897,48.26,3.4974,0.1568,32.03,0.3996,0.3996,2.5481,False,False,False,0.6148,0.311697,30,stratum,3.6906,1.0557,39.07,0.2065,0.262762,0.241,0,0.058088,-0.173,35.86,2024-W14
FKID003853,water_logging,Non-corridor,2024-04-06 00:01:56.799000+05:30,8.4114,4496.88,6.6318,0.3233,757.87,1.7795,1.7795,5.5049,False,False,False,1.2672,1.597154,58,stratum,9.533,2.0582,13807.62,-1.1217,0.719003,0.0159,0,0.000252,0.4128,1135.96,2024-W14
FKID003859,construction,ORR East 2,2024-04-06 02:23:56.028000+05:30,6.5969,731.83,6.5552,0.2639,701.9,0.0417,0.0417,0.158,True,True,True,1.0345,0.064295,25,stratum,6.6598,0.5156,779.38,-0.0629,0.123556,0.0,0,0.0,0.3015,755.62,2024-W14
FKID003857,vehicle_breakdown,Non-corridor,2024-04-06 02:25:48.395000+05:30,3.8412,45.58,3.6944,0.0801,39.22,0.1468,0.1468,1.8326,False,False,True,0.3141,0.103745,135,stratum,3.6949,0.9277,39.24,0.1463,0.225983,0.241,0,0.058088,0.2551,30.83,2024-W14
FKID003858,tree_fall,Non-corridor,2024-04-06 02:34:33.462000+05:30,5.7094,300.7,6.652,0.2537,773.33,-0.9426,0.9426,-3.7158,False,False,False,0.9944,0.799467,92,stratum,6.7849,2.4635,883.42,-1.0755,0.760113,0.0159,0,0.000252,-0.1042,146.28,2024-W14
FKID003869,tree_fall,West of Chord Road,2024-04-06 03:33:45.034000+05:30,5.0556,155.9,5.9359,1.0984,377.37,-0.8803,0.8803,-0.8014,False,True,True,4.3057,0.523985,7,cause,6.5149,2.4587,674.12,-1.4593,0.910333,0.044,0,0.001932,-0.337,95.22,2024-W14
FKID003877,vehicle_breakdown,Mysore Road,2024-04-06 06:49:16.824000+05:30,3.3008,26.14,3.5439,0.1139,33.6,-0.2431,0.2431,-2.134,False,False,False,0.4465,0.180152,56,stratum,3.4976,0.9394,32.04,-0.1968,0.235925,0.241,0,0.058088,-0.3088,43.94,2024-W14
FKID003882,vehicle_breakdown,Old Madras Road,2024-04-06 07:17:19.887000+05:30,3.601,35.63,3.5759,0.1808,34.73,0.0251,0.0251,0.1386,True,True,True,0.7086,0.043625,12,stratum,3.3824,0.9415,28.44,0.2185,0.240179,0.241,0,0.058088,-0.2087,33.81,2024-W14
FKID003884,vehicle_breakdown,Tumkur Road,2024-04-06 08:08:49.599000+05:30,2.765,14.88,3.4025,0.1386,29.04,-0.6375,0.6375,-4.5998,False,False,False,0.5433,0.55935,44,stratum,3.5342,0.7689,33.27,-0.7692,0.463423,0.241,0,0.058088,-0.3373,44.78,2024-W14
FKID003888,others,Non-corridor,2024-04-06 09:23:48.143000+05:30,7.8376,2533.24,5.7845,0.4454,324.23,2.0531,2.0531,4.6097,False,False,False,1.7459,1.801835,32,stratum,6.7457,3.1072,849.37,1.092,0.877678,0.4348,0,0.189036,0.3798,9308.92,2024-W14
FKID003890,vehicle_breakdown,Non-corridor,2024-04-06 09:27:20.981000+05:30,2.476,10.89,3.6954,0.0796,39.26,-1.2195,1.2195,-15.3287,False,False,False,0.3119,1.174578,136,stratum,3.6949,0.9277,39.24,-1.2189,0.777512,0.241,0,0.058088,-0.1,30.47,2024-W14
