event_id,event_cause,corridor_fill,start_local,log_duration_actual,duration_min_actual,mu_seq_logspace,posterior_mean,posterior_sd,obs_sd,predictive_sd,sigma_seq_logspace,predictive_scale_source,obs_variance_source,predictive_scale_valid,predictive_scale_is_parameter_only,resid_seq_logspace,resid_std_seq,absresid_seq_logspace,in_50pct_interval,in_80pct_interval,in_95pct_interval,in_95pct_interval_param_only,predictive_interval_lower,predictive_interval_upper,interval_width_95,pred_p80_min,pred_p95_min,crps_seq,prior_level,n_earlier_stratum,source,evaluation_method
FKID003643,tree_fall,Non-corridor,2024-04-03 13:25:49.960000+05:30,2.9873,18.83,6.8484,6.8484,0.2801,2.458,2.4739,2.4739,posterior_sd_plus_obs_sd,local_feedback,True,False,-3.8611,-1.5607,3.8611,False,False,True,False,1.9995,11.6972,9.6978,7557.79,55137.12,2.591394,stratum,76,layer6_posterior_scoring,sequential_loo
FKID003644,water_logging,Tumkur Road,2024-04-03 13:30:10.675000+05:30,3.1561,22.48,6.0778,6.0778,0.649,1.1858,1.3517,1.3517,posterior_sd_plus_obs_sd,local_feedback,True,False,-2.9217,-2.1615,2.9217,False,False,False,False,3.4285,8.7272,5.2988,1359.34,4027.89,2.173834,cause,3,layer6_posterior_scoring,sequential_loo
FKID003648,vehicle_breakdown,Tumkur Road,2024-04-03 14:01:52.609000+05:30,3.3534,27.6,3.3958,3.3958,0.1512,0.9633,0.9751,0.9751,posterior_sd_plus_obs_sd,local_feedback,True,False,-0.0424,-0.0435,0.0424,True,True,True,True,1.4846,5.3071,3.8225,66.8,147.38,0.228617,stratum,39,layer6_posterior_scoring,sequential_loo
FKID003650,tree_fall,West of Chord Road,2024-04-03 14:05:45.197000+05:30,3.5521,33.89,6.2481,6.2481,1.1997,3.3667,3.5741,3.5741,posterior_sd_plus_obs_sd,local_feedback,True,False,-2.696,-0.7543,2.696,False,True,True,False,-0.7571,13.2533,14.0103,10467.28,184776.69,1.610183,cause,6,layer6_posterior_scoring,sequential_loo
FKID003651,vehicle_breakdown,Tumkur Road,2024-04-03 14:14:43.840000+05:30,2.7544,14.71,3.3947,3.3947,0.1476,0.9512,0.9626,0.9626,posterior_sd_plus_obs_sd,local_feedback,True,False,-0.6403,-0.6652,0.6403,True,True,True,False,1.508,5.2814,3.7734,66.01,144.19,0.388879,stratum,40,layer6_posterior_scoring,sequential_loo
FKID003655,vehicle_breakdown,West of Chord Road,2024-04-03 15:19:00.728000+05:30,3.7276,40.58,3.7086,3.7086,0.2265,0.5834,0.6258,0.6258,posterior_sd_plus_obs_sd,local_feedback,True,False,0.0191,0.0305,0.0191,True,True,True,True,2.482,4.9351,2.4531,68.08,113.2,0.146476,stratum,6,layer6_posterior_scoring,sequential_loo
FKID003657,tree_fall,Non-corridor,2024-04-03 15:46:05.969000+05:30,3.5115,32.5,6.7989,6.7989,0.2809,2.4808,2.4967,2.4967,posterior_sd_plus_obs_sd,local_feedback,True,False,-3.2874,-1.3167,3.2874,False,False,True,False,1.9054,11.6923,9.787,7331.81,54475.62,2.098183,stratum,77,layer6_posterior_scoring,sequential_loo
FKID003665,others,West of Chord Road,2024-04-04 00:38:57.863000+05:30,4.2922,72.13,5.7772,5.7772,1.4271,3.3637,3.654,3.654,posterior_sd_plus_obs_sd,local_feedback,True,False,-1.485,-0.4064,1.485,True,True,True,True,-1.3845,12.939,14.3235,6990.55,131587.23,1.091429,stratum,3,layer6_posterior_scoring,sequential_loo
FKID003664,vehicle_breakdown,Bellary Road 2,2024-04-04 00:53:14.276000+05:30,3.0835,20.83,3.5749,3.5749,0.2114,0.7238,0.754,0.754,posterior_sd_plus_obs_sd,local_feedback,True,False,-0.4914,-0.6517,0.4914,True,True,True,False,2.097,5.0528,2.9558,66.32,122.36,0.299638,stratum,11,layer6_posterior_scoring,sequential_loo
FKID003670,vehicle_breakdown,Bellary Road 2,2024-04-04 01:48:23.041000+05:30,4.5819,96.7,3.5356,3.5356,0.1981,0.7056,0.7328,0.7328,posterior_sd_plus_obs_sd,local_feedback,True,False,1.0463,1.4277,1.0463,False,False,True,False,2.0993,4.972,2.8728,62.59,113.56,0.683369,stratum,12,layer6_posterior_scoring,sequential_loo
FKID003673,construction,Non-corridor,2024-04-04 02:07:23.289000+05:30,3.8675,46.82,6.3447,6.3447,0.5189,2.8801,2.9265,2.9265,posterior_sd_plus_obs_sd,local_feedback,True,False,-2.4773,-0.8465,2.4773,False,True,True,False,0.6088,12.0806,11.4718,6684.52,70145.25,1.473894,stratum,30,layer6_posterior_scoring,sequential_loo
FKID003682,tree_fall,Non-corridor,2024-04-04 02:36:15.951000+05:30,8.4203,4537.37,6.7573,6.7573,0.2804,2.4925,2.5082,2.5082,posterior_sd_plus_obs_sd,local_feedback,True,False,1.6631,0.6631,1.6631,True,True,True,False,1.8412,11.6733,9.8321,7101.49,53254.64,1.010631,stratum,78,layer6_posterior_scoring,sequential_loo
FKID003684,vehicle_breakdown,Mysore Road,2024-04-04 02:36:25.666000+05:30,3.8967,48.24,3.6002,3.6002,0.1077,0.782,0.7894,0.7894,posterior_sd_plus_obs_sd,local_feedback,True,False,0.2965,0.3756,0.2965,True,True,True,False,2.0529,5.1475,3.0945,70.14,133.11,0.228407,stratum,52,layer6_posterior_scoring,sequential_loo
FKID003678,others,Non-corridor,2024-04-04 02:40:34.720000+05:30,4.169,63.65,5.8359,5.8359,0.4566,2.5701,2.6103,2.6103,posterior_sd_plus_obs_sd,local_feedback,True,False,-1.667,-0.6386,1.667,True,True,True,False,0.7197,10.9522,10.2325,3079.41,25071.24,1.020835,stratum,31,layer6_posterior_scoring,sequential_loo
FKID003685,tree_fall,Non-corridor,2024-04-04 02:48:39.571000+05:30,0.7326,1.08,6.778,6.778,0.2776,2.4836,2.4991,2.4991,posterior_sd_plus_obs_sd,local_feedback,True,False,-6.0454,-2.419,6.0454,False,False,False,False,1.8798,11.6762,9.7964,7195.29,53564.86,4.64829,stratum,79,layer6_posterior_scoring,sequential_loo
FKID003683,water_logging,Mysore Road,2024-04-04 02:49:02.440000+05:30,9.2651,10561.75,7.9431,7.9431,0.5579,2.5284,2.5892,2.5892,posterior_sd_plus_obs_sd,local_feedback,True,False,1.322,0.5106,1.322,True,True,True,False,2.8682,13.0179,10.1497,24888.33,199171.6,0.868674,cause,19,layer6_posterior_scoring,sequential_loo
FKID003689,others,Bellary Road 1,2024-04-04 03:01:02.061000+05:30,4.296,72.4,5.8383,5.8383,0.7301,2.482,2.5871,2.5871,posterior_sd_plus_obs_sd,local_feedback,True,False,-1.5423,-0.5961,1.5423,True,True,True,False,0.7674,10.9091,10.1416,3026.98,24189.89,0.960901,stratum,11,layer6_posterior_scoring,sequential_loo
FKID003688,tree_fall,Non-corridor,2024-04-04 03:04:33.760000+05:30,4.5149,90.37,6.7035,6.7035,0.2841,2.5578,2.5735,2.5735,posterior_sd_plus_obs_sd,local_feedback,True,False,-2.1886,-0.8504,2.1886,False,True,True,False,1.6594,11.7476,10.0882,7110.12,56192.42,1.302227,stratum,80,layer6_posterior_scoring,sequential_loo
FKID003687,vehicle_breakdown,Non-corridor,2024-04-04 03:06:31.983000+05:30,3.2734,25.4,3.7077,3.7077,0.0864,0.966,0.9698,0.9698,posterior_sd_plus_obs_sd,local_feedback,True,False,-0.4343,-0.4478,0.4343,True,True,True,False,1.8068,5.6085,3.8017,91.19,199.91,0.302943,stratum,124,layer6_posterior_scoring,sequential_loo
FKID003693,vehicle_breakdown,Bannerghata Road,2024-04-04 03:27:39.937000+05:30,4.8147,122.31,3.8649,3.8649,0.2317,0.7448,0.78,0.78,posterior_sd_plus_obs_sd,local_feedback,True,False,0.9498,1.2177,0.9498,False,True,True,False,2.336,5.3937,3.0577,90.96,171.07,0.594142,stratum,9,layer6_posterior_scoring,sequential_loo
FKID003694,tree_fall,Non-corridor,2024-04-04 03:28:25.085000+05:30,7.2937,1470.04,6.6768,6.6768,0.2818,2.5534,2.5689,2.5689,posterior_sd_plus_obs_sd,local_feedback,True,False,0.6169,0.2401,0.6169,True,True,True,False,1.6417,11.7119,10.0702,6896.2,54300.78,0.659165,stratum,81,layer6_posterior_scoring,sequential_loo
FKID003692,vehicle_breakdown,Non-corridor,2024-04-04 03:36:01.518000+05:30,4.4695,86.31,3.7042,3.7042,0.0858,0.9629,0.9667,0.9667,posterior_sd_plus_obs_sd,local_feedback,True,False,0.7653,0.7917,0.7653,False,True,True,False,1.8095,5.5989,3.7894,90.63,198.19,0.455749,stratum,125,layer6_posterior_scoring,sequential_loo
FKID003696,tree_fall,Non-corridor,2024-04-04 03:41:51.215000+05:30,7.9784,2916.21,6.6842,6.6842,0.2786,2.5387,2.5539,2.5539,posterior_sd_plus_obs_sd,local_feedback,True,False,1.2942,0.5067,1.2942,True,True,True,False,1.6785,11.6899,10.0114,6860.44,53373.05,0.853008,stratum,82,layer6_posterior_scoring,sequential_loo
FKID003695,tree_fall,Non-corridor,2024-04-04 03:57:54.206000+05:30,7.2735,1440.6,6.6996,6.6996,0.2757,2.5273,2.5423,2.5423,posterior_sd_plus_obs_sd,local_feedback,True,False,0.5739,0.2257,0.5739,True,True,True,False,1.7167,11.6825,9.9659,6898.95,53173.49,0.645591,stratum,83,layer6_posterior_scoring,sequential_loo
FKID003703,tree_fall,Non-corridor,2024-04-04 04:26:27.469000+05:30,7.2534,1411.95,6.7063,6.7063,0.2725,2.513,2.5277,2.5277,posterior_sd_plus_obs_sd,local_feedback,True,False,0.5471,0.2164,0.5471,True,True,True,False,1.752,11.6607,9.9087,6860.91,52265.0,0.637775,stratum,84,layer6_posterior_scoring,sequential_loo
FKID003712,vehicle_breakdown,Bellary Road 2,2024-04-04 05:45:03.099000+05:30,1.0509,1.86,3.6127,3.6127,0.1981,0.7342,0.7604,0.7604,posterior_sd_plus_obs_sd,local_feedback,True,False,-2.5618,-3.3688,2.5618,False,False,False,False,2.1222,5.1031,2.9809,69.29,128.48,2.132892,stratum,13,layer6_posterior_scoring,sequential_loo
FKID003719,pot_holes,ORR East 1,2024-04-04 07:49:19.555000+05:30,7.0889,1197.58,9.3829,9.3829,2.4806,0.001,2.4806,2.4806,posterior_sd_plus_obs_sd,pooled_stratum,True,False,-2.294,-0.9248,2.294,False,True,True,True,4.5209,14.2449,9.724,95856.6,703016.08,1.370493,stratum,0,layer6_posterior_scoring,sequential_loo
FKID003723,vehicle_breakdown,Varthur Road,2024-04-04 10:01:32.539000+05:30,2.7223,14.22,3.7708,3.7708,0.3322,0.7947,0.8614,0.8614,posterior_sd_plus_obs_sd,local_feedback,True,False,-1.0485,-1.2172,1.0485,False,True,True,False,2.0825,5.4591,3.3766,88.63,178.04,0.655771,stratum,5,layer6_posterior_scoring,sequential_loo
FKID003725,vehicle_breakdown,Non-corridor,2024-04-04 10:05:23.433000+05:30,3.693,39.17,3.7102,3.7102,0.0853,0.9614,0.9652,0.9652,posterior_sd_plus_obs_sd,local_feedback,True,False,-0.0172,-0.0178,0.0172,True,True,True,True,1.8184,5.6021,3.7837,91.07,198.91,0.225689,stratum,126,layer6_posterior_scoring,sequential_loo
FKID003726,vehicle_breakdown,Bellary Road 1,2024-04-04 10:15:11.168000+05:30,3.5912,35.28,3.4698,3.4698,0.1658,0.8885,0.9038,0.9038,posterior_sd_plus_obs_sd,local_feedback,True,False,0.1214,0.1344,0.1214,True,True,True,True,1.6983,5.2412,3.543,67.75,141.08,0.217717,stratum,28,layer6_posterior_scoring,sequential_loo
FKID003724,vehicle_breakdown,Non-corridor,2024-04-04 10:21:09.391000+05:30,3.4385,30.14,3.7101,3.7101,0.0846,0.9577,0.9614,0.9614,posterior_sd_plus_obs_sd,local_feedback,True,False,-0.2716,-0.2825,0.2716,True,True,True,False,1.8258,5.5944,3.7686,90.76,197.63,0.255069,stratum,127,layer6_posterior_scoring,sequential_loo
FKID003721,pot_holes,Magadi Road,2024-04-04 10:49:04.381000+05:30,9.918,20291.1,9.311,9.311,0.0314,0.0445,0.0545,0.0545,posterior_sd_plus_obs_sd,local_feedback,True,False,0.607,11.1418,0.607,False,False,False,False,9.2042,9.4178,0.2135,11577.0,12094.87,0.576239,stratum,2,layer6_posterior_scoring,sequential_loo
FKID003730,pot_holes,Non-corridor,2024-04-04 11:08:15.941000+05:30,5.4261,226.26,6.7519,6.7519,0.5639,3.2034,3.2526,3.2526,posterior_sd_plus_obs_sd,local_feedback,True,False,-1.3258,-0.4076,1.3258,True,True,True,False,0.3767,13.1271,12.7504,13218.29,180242.46,0.972789,stratum,30,layer6_posterior_scoring,sequential_loo
FKID003733,vehicle_breakdown,Tumkur Road,2024-04-04 11:10:26.963000+05:30,4.728,112.07,3.3795,3.3795,0.1449,0.9446,0.9557,0.9557,posterior_sd_plus_obs_sd,local_feedback,True,False,1.3485,1.411,1.3485,False,False,True,False,1.5064,5.2527,3.7463,64.62,140.39,0.877684,stratum,41,layer6_posterior_scoring,sequential_loo
FKID003745,vehicle_breakdown,ORR North 2,2024-04-04 12:50:48.669000+05:30,4.8256,123.67,3.7446,3.7446,0.2179,0.8391,0.8669,0.8669,posterior_sd_plus_obs_sd,local_feedback,True,False,1.081,1.2469,1.081,False,True,True,False,2.0454,5.4438,3.3984,86.73,175.02,0.680166,stratum,14,layer6_posterior_scoring,sequential_loo
FKID003739,accident,Bellary Road 2,2024-04-04 13:36:02.788000+05:30,4.1313,61.26,4.7185,4.7185,0.001,0.2936,0.2936,0.2936,posterior_sd_plus_obs_sd,pooled_stratum,True,False,-0.5872,-2.0,0.5872,False,False,False,False,4.143,5.294,1.1509,142.4,180.53,0.426545,stratum,1,layer6_posterior_scoring,sequential_loo
FKID003743,vehicle_breakdown,Non-corridor,2024-04-04 14:26:41.157000+05:30,3.118,21.6,3.708,3.708,0.084,0.9542,0.9579,0.9579,posterior_sd_plus_obs_sd,local_feedback,True,False,-0.59,-0.6159,0.59,True,True,True,False,1.8305,5.5855,3.7549,90.3,196.08,0.364408,stratum,128,layer6_posterior_scoring,sequential_loo
FKID003747,vehicle_breakdown,Mysore Road,2024-04-04 15:30:34.986000+05:30,1.2672,2.55,3.6058,3.6058,0.1059,0.7757,0.7829,0.7829,posterior_sd_plus_obs_sd,local_feedback,True,False,-2.3385,-2.9872,2.3385,False,False,False,False,2.0713,5.1402,3.0688,70.14,132.41,1.897485,stratum,53,layer6_posterior_scoring,sequential_loo
FKID003754,vehicle_breakdown,Tumkur Road,2024-04-05 02:04:19.274000+05:30,3.2888,25.81,3.4106,3.4106,0.1449,0.9559,0.9668,0.9668,posterior_sd_plus_obs_sd,local_feedback,True,False,-0.1219,-0.1261,0.1219,True,True,True,True,1.5157,5.3056,3.7899,67.33,147.54,0.232057,stratum,42,layer6_posterior_scoring,sequential_loo
FKID003762,construction,Non-corridor,2024-04-05 03:46:55.172000+05:30,9.8288,18559.32,6.2668,6.2668,0.5083,2.8669,2.9116,2.9116,posterior_sd_plus_obs_sd,local_feedback,True,False,3.562,1.2234,3.562,False,True,True,False,0.5601,11.9735,11.4134,6106.46,63317.96,2.230614,stratum,31,layer6_posterior_scoring,sequential_loo
FKID003765,vehicle_breakdown,Non-corridor,2024-04-05 04:13:43.742000+05:30,3.7364,40.95,3.7035,3.7035,0.0835,0.9519,0.9556,0.9556,posterior_sd_plus_obs_sd,local_feedback,True,False,0.0329,0.0345,0.0329,True,True,True,True,1.8306,5.5764,3.7458,89.71,194.43,0.223762,stratum,129,layer6_posterior_scoring,sequential_loo
FKID003768,pot_holes,Tumkur Road,2024-04-05 05:04:42.868000+05:30,7.5631,1924.83,9.6762,9.6762,2.1799,0.001,2.1799,2.1799,posterior_sd_plus_obs_sd,pooled_stratum,True,False,-2.1131,-0.9693,2.1131,False,True,True,True,5.4036,13.9489,8.5453,99795.25,574853.16,1.268158,cause,0,layer6_posterior_scoring,sequential_loo
FKID003776,vehicle_breakdown,Mysore Road,2024-04-05 07:29:12.650000+05:30,4.3441,76.02,3.5629,3.5629,0.1122,0.8307,0.8382,0.8382,posterior_sd_plus_obs_sd,local_feedback,True,False,0.7812,0.932,0.7812,False,True,True,False,1.9199,5.2058,3.2859,70.4,139.0,0.467009,stratum,54,layer6_posterior_scoring,sequential_loo
FKID003774,vehicle_breakdown,Non-corridor,2024-04-05 07:38:26.551000+05:30,3.241,24.56,3.7037,3.7037,0.0828,0.9482,0.9519,0.9519,posterior_sd_plus_obs_sd,local_feedback,True,False,-0.4627,-0.4862,0.4627,True,True,True,False,1.8381,5.5693,3.7313,89.45,193.29,0.310465,stratum,130,layer6_posterior_scoring,sequential_loo
FKID003782,vehicle_breakdown,Non-corridor,2024-04-05 10:22:18.644000+05:30,3.3428,27.3,3.7002,3.7002,0.0823,0.9455,0.949,0.949,posterior_sd_plus_obs_sd,local_feedback,True,False,-0.3574,-0.3766,0.3574,True,True,True,False,1.8401,5.5603,3.7203,88.92,191.72,0.274857,stratum,131,layer6_posterior_scoring,sequential_loo
FKID003784,vehicle_breakdown,Non-corridor,2024-04-05 10:43:30.592000+05:30,3.0259,19.61,3.6975,3.6975,0.0817,0.9424,0.9459,0.9459,posterior_sd_plus_obs_sd,local_feedback,True,False,-0.6716,-0.71,0.6716,False,True,True,False,1.8435,5.5515,3.708,88.45,190.22,0.403671,stratum,132,layer6_posterior_scoring,sequential_loo
FKID003785,vehicle_breakdown,Tumkur Road,2024-04-05 11:15:36.677000+05:30,3.1725,22.87,3.4078,3.4078,0.1416,0.9449,0.9554,0.9554,posterior_sd_plus_obs_sd,local_feedback,True,False,-0.2353,-0.2463,0.2353,True,True,True,True,1.5352,5.2804,3.7453,66.49,144.38,0.246286,stratum,43,layer6_posterior_scoring,sequential_loo
FKID003787,vehicle_breakdown,Bellary Road 1,2024-04-05 11:48:15.677000+05:30,4.2029,65.88,3.4737,3.4737,0.1603,0.8733,0.8879,0.8879,posterior_sd_plus_obs_sd,local_feedback,True,False,0.7293,0.8213,0.7293,False,True,True,False,1.7334,5.214,3.4806,67.1,137.96,0.43387,stratum,29,layer6_posterior_scoring,sequential_loo
FKID003786,vehicle_breakdown,Mysore Road,2024-04-05 11:52:26.536000+05:30,1.7074,4.51,3.5769,3.5769,0.1111,0.8297,0.8371,0.8371,posterior_sd_plus_obs_sd,local_feedback,True,False,-1.8695,-2.2333,1.8695,False,False,False,False,1.9362,5.2175,3.2813,71.34,140.7,1.404651,stratum,55,layer6_posterior_scoring,sequential_loo
FKID003793,vehicle_breakdown,Magadi Road,2024-04-05 12:38:34.447000+05:30,4.2007,65.73,3.7163,3.7163,0.1404,0.6817,0.696,0.696,posterior_sd_plus_obs_sd,local_feedback,True,False,0.4844,0.6959,0.4844,False,True,True,False,2.3521,5.0806,2.7285,72.86,128.18,0.291968,stratum,23,layer6_posterior_scoring,sequential_loo
FKID003805,water_logging,Hosur Road,2024-04-05 13:27:03.165000+05:30,4.9663,142.5,8.9088,8.9088,0.6235,0.9262,1.1165,1.1165,posterior_sd_plus_obs_sd,local_feedback,True,False,-3.9425,-3.5311,3.9425,False,False,False,False,6.7205,11.0972,4.3767,18929.23,46411.75,3.312725,cause,2,layer6_posterior_scoring,sequential_loo
FKID003806,water_logging,Hosur Road,2024-04-05 13:28:48.272000+05:30,4.9671,142.61,7.9645,7.9645,1.0025,1.9942,2.2319,2.2319,posterior_sd_plus_obs_sd,local_feedback,True,False,-2.9974,-1.3429,2.9974,False,False,True,False,3.5899,12.3391,8.7492,18823.7,113061.35,1.923514,cause,3,layer6_posterior_scoring,sequential_loo
FKID003802,water_logging,Bannerghata Road,2024-04-05 13:30:36.068000+05:30,3.9056,48.68,7.6315,7.6315,1.3084,3.4126,3.6548,3.6548,posterior_sd_plus_obs_sd,local_feedback,True,False,-3.7259,-1.0195,3.7259,False,True,True,False,0.4682,14.7949,14.3268,44688.12,841657.55,2.250688,cause,4,layer6_posterior_scoring,sequential_loo
FKID003798,water_logging,Bannerghata Road,2024-04-05 13:36:22.228000+05:30,9.7198,16643.27,7.0751,7.0751,1.1785,3.2297,3.438,3.438,posterior_sd_plus_obs_sd,local_feedback,True,False,2.6448,0.7693,2.6448,False,True,True,False,0.3366,13.8135,13.4768,21342.8,337728.23,1.577333,cause,5,layer6_posterior_scoring,sequential_loo
FKID003797,water_logging,ORR East 1,2024-04-05 13:37:14.100000+05:30,9.3152,11104.43,7.7993,7.7993,0.7021,2.0903,2.2051,2.2051,posterior_sd_plus_obs_sd,local_feedback,True,False,1.5159,0.6874,1.5159,False,True,True,False,3.4774,12.1213,8.6439,15601.34,91707.79,0.915411,stratum,3,layer6_posterior_scoring,sequential_loo
FKID003804,vehicle_breakdown,Non-corridor,2024-04-05 13:37:44.243000+05:30,4.1305,61.21,3.6925,3.6925,0.0813,0.9406,0.9441,0.9441,posterior_sd_plus_obs_sd,local_feedback,True,False,0.438,0.4639,0.438,True,True,True,False,1.842,5.543,3.701,87.86,188.71,0.300266,stratum,133,layer6_posterior_scoring,sequential_loo
FKID003808,water_logging,Bannerghata Road,2024-04-05 13:46:08.557000+05:30,9.7192,16633.55,7.3942,7.3942,1.1133,3.2553,3.4404,3.4404,posterior_sd_plus_obs_sd,local_feedback,True,False,2.325,0.6758,2.325,False,True,True,False,0.6511,14.1373,13.4862,29427.03,466547.1,1.408029,cause,6,layer6_posterior_scoring,sequential_loo
FKID003815,tree_fall,Non-corridor,2024-04-05 13:47:31.222000+05:30,7.2403,1393.53,6.7127,6.7127,0.2694,2.4989,2.5134,2.5134,posterior_sd_plus_obs_sd,local_feedback,True,False,0.5276,0.2099,0.5276,True,True,True,True,1.7865,11.6389,9.8524,6821.55,51368.54,0.631386,stratum,85,layer6_posterior_scoring,sequential_loo
FKID003820,vehicle_breakdown,Non-corridor,2024-04-05 13:48:12.097000+05:30,3.5055,32.3,3.6958,3.6958,0.0807,0.9379,0.9413,0.9413,posterior_sd_plus_obs_sd,local_feedback,True,False,-0.1903,-0.2021,0.1903,True,True,True,False,1.8507,5.5408,3.6901,87.94,188.45,0.23528,stratum,134,layer6_posterior_scoring,sequential_loo
FKID003813,tree_fall,ORR West 1,2024-04-05 13:54:04.921000+05:30,4.2989,72.62,4.4614,4.4614,1.1304,2.2048,2.4777,2.4777,posterior_sd_plus_obs_sd,local_feedback,True,False,-0.1625,-0.0656,0.1625,True,True,True,True,-0.3949,9.3176,9.7125,695.91,5098.07,0.583273,cause,3,layer6_posterior_scoring,sequential_loo
FKID003811,tree_fall,Non-corridor,2024-04-05 13:54:37.664000+05:30,2.8892,16.98,6.7187,6.7187,0.2664,2.485,2.4992,2.4992,posterior_sd_plus_obs_sd,local_feedback,True,False,-3.8295,-1.5323,3.8295,False,False,True,False,1.8203,11.6172,9.7968,6781.62,50489.93,2.55554,stratum,86,layer6_posterior_scoring,sequential_loo
FKID003812,water_logging,Non-corridor,2024-04-05 13:55:15.248000+05:30,3.7143,40.03,6.7461,6.7461,0.3242,2.4565,2.4778,2.4778,posterior_sd_plus_obs_sd,local_feedback,True,False,-3.0318,-1.2236,3.0318,False,True,True,False,1.8896,11.6026,9.713,6845.44,50097.2,1.898676,stratum,56,layer6_posterior_scoring,sequential_loo
FKID003814,tree_fall,Non-corridor,2024-04-05 14:00:32.804000+05:30,4.5753,96.06,6.6753,6.6753,0.2669,2.5041,2.5183,2.5183,posterior_sd_plus_obs_sd,local_feedback,True,False,-2.0999,-0.8339,2.0999,False,True,True,False,1.7394,11.6111,9.8717,6598.22,49884.33,1.249252,stratum,87,layer6_posterior_scoring,sequential_loo
FKID003825,water_logging,ORR West 1,2024-04-05 14:07:23.483000+05:30,7.2259,1373.56,7.4841,7.4841,0.8584,1.9797,2.1578,2.1578,posterior_sd_plus_obs_sd,local_feedback,True,False,-0.2582,-0.1197,0.2582,True,True,True,True,3.2548,11.7134,8.4586,10938.53,61903.6,0.516577,stratum,4,layer6_posterior_scoring,sequential_loo
FKID003828,water_logging,Bannerghata Road,2024-04-05 14:07:30.757000+05:30,9.2024,9920.08,7.624,7.624,1.0405,3.2013,3.3662,3.3662,posterior_sd_plus_obs_sd,local_feedback,True,False,1.5784,0.4689,1.5784,True,True,True,True,1.0263,14.2217,13.1954,34787.02,519617.08,1.076639,cause,7,layer6_posterior_scoring,sequential_loo
FKID003827,water_logging,Bannerghata Road,2024-04-05 14:13:59.187000+05:30,9.0007,8107.59,7.7489,7.7489,0.9595,3.0761,3.2223,3.2223,posterior_sd_plus_obs_sd,local_feedback,True,False,1.2518,0.3885,1.2518,True,True,True,True,1.4331,14.0646,12.6315,34920.18,464686.02,0.944641,cause,8,layer6_posterior_scoring,sequential_loo
FKID003826,tree_fall,Hosur Road,2024-04-05 14:20:29.698000+05:30,8.6275,5581.95,4.1462,4.1462,0.001,2.2406,2.2406,2.2406,posterior_sd_plus_obs_sd,pooled_stratum,True,False,4.4812,2.0,4.4812,False,False,False,False,-0.2454,8.5378,8.7832,415.54,2518.28,3.255144,cause,1,layer6_posterior_scoring,sequential_loo
FKID003824,water_logging,Hosur Road,2024-04-05 14:38:53.845000+05:30,3.9121,49.0,7.3844,7.3844,0.9206,2.0636,2.2596,2.2596,posterior_sd_plus_obs_sd,local_feedback,True,False,-3.4724,-1.5367,3.4724,False,False,True,False,2.9555,11.8133,8.8578,10786.9,66249.39,2.319255,cause,4,layer6_posterior_scoring,sequential_loo
