event_id,event_cause,corridor,junction,T,archetype,archetype_label
FKID007585,vehicle_breakdown,Tumkur Road,TumkurRdMarappanapalyaJunc,19.72779615,1,quick_clear
FKID007587,others,Non-corridor,Devasandra(k r puram),192.62937578333333,0,severe
FKID007588,vehicle_breakdown,Non-corridor,K R Circle,88.78084009999999,0,severe
FKID007596,vehicle_breakdown,Non-corridor,RingRoad-UllalJunction,44.9643523,0,severe
FKID007601,vehicle_breakdown,ORR West 1,DevegowdaPetrolBunkJunc,92.29439425000001,1,quick_clear
FKID007602,vehicle_breakdown,ORR West 1,ItmaduJunction,13.011559016666666,1,quick_clear
FKID007604,construction,Old Madras Road,MayohallJunction,28.811124983333332,1,quick_clear
FKID007611,vehicle_breakdown,Non-corridor,Ring road-Near Kengunte Junction,77.15126758333334,0,severe
FKID007612,vehicle_breakdown,Non-corridor,ShantalaJunction,44.57315223333333,0,severe
FKID007616,vehicle_breakdown,Bannerghata Road,JayadevaHospitalJunc,71.91043833333333,1,quick_clear
FKID007617,accident,Old Madras Road,OldMadrasRd-Indranagar100ftRdJunc,65.42554686666666,1,quick_clear
FKID007618,vehicle_breakdown,Non-corridor,TC Palya-OM RoadJunc,15.258431183333332,3,moderate
FKID007619,others,Non-corridor,WilsonGarden12thCrossJunc,19.3046751,0,severe
FKID007620,vehicle_breakdown,Old Madras Road,OldMadrasRd-Indranagar100ftRdJunc,18.503100483333334,1,quick_clear
FKID007621,vehicle_breakdown,Old Madras Road,Shivajinagar(BRV)Junction,30.67291765,1,quick_clear
FKID007623,vehicle_breakdown,Non-corridor,ElectronicCityGate-2Junc,45.34402125,0,severe
FKID007626,others,Mysore Road,RajeshwariJunc,172.3003701833333,1,quick_clear
FKID007627,vehicle_breakdown,Tumkur Road,GokuldasImagesJunc,17.292980683333333,1,quick_clear
FKID007631,vehicle_breakdown,ORR West 1,KadirenahalliJunction,113.13550690000001,1,quick_clear
FKID007632,construction,ORR North 1,"VeerannapalyaJunction(BEL,HO)",1260.0396,3,moderate
FKID007640,others,Tumkur Road,SRS Peenya Junc,16059.014111816667,2,extreme
FKID007641,vehicle_breakdown,Tumkur Road,YeshwanthpuraCircle,31.054842,1,quick_clear
FKID007643,vehicle_breakdown,Bellary Road 2,BagalurCrossJunc,42.82857215,1,quick_clear
FKID007645,vehicle_breakdown,Bellary Road 2,YelhankaCircle,44.67258238333333,1,quick_clear
FKID007648,vehicle_breakdown,Old Madras Road,OldMadrasRd-Indranagar100ftRdJunc,12.342886116666667,1,quick_clear
FKID007649,vehicle_breakdown,Hosur Road,AyyappaTempleJunc,46.56802951666667,1,quick_clear
FKID007650,construction,Mysore Road,K R MarketJunction,428.7790138333333,3,moderate
FKID007652,vehicle_breakdown,Non-corridor,SindhiColonyJunction,48.712875966666665,0,severe
FKID007653,vehicle_breakdown,West of Chord Road,MC Circle,25.0307267,1,quick_clear
FKID007658,construction,ORR North 1,"VeerannapalyaJunction(BEL,HO)",9.013016666666665,1,quick_clear
FKID007660,construction,Non-corridor,UpparpetJunction,20159.940733333333,3,moderate
FKID007664,others,Bellary Road 2,BagalurCrossJunc,2680.5984291,2,extreme
FKID007671,vehicle_breakdown,Non-corridor,MICO Bande,59.11293991666666,0,severe
FKID007672,water_logging,Non-corridor,ShantalaJunction,37.07593646666667,0,severe
FKID007673,vehicle_breakdown,ORR West 1,MysoreRd-RingRdJunc(Nayandanahallii),17.198798399999998,1,quick_clear
FKID007675,vehicle_breakdown,Old Madras Road,QueensStatueCircle,75.95687948333332,1,quick_clear
FKID007676,road_conditions,IRR(Thanisandra road),KoramangalaWaterTankJunc,17509.139569233335,2,extreme
FKID007683,vehicle_breakdown,Mysore Road,Ashoknagar Junction(ShoolayCircle),53.17549951666667,3,moderate
FKID007684,pot_holes,Bellary Road 1,HebbalFlyoverJunc,1293.5411368999999,2,extreme
FKID007685,vehicle_breakdown,Mysore Road,UlsoorGateJunc,50.004631583333335,1,quick_clear
FKID007687,construction,Bellary Road 2,JakkurCrossJunction,133.9957,1,quick_clear
FKID007690,vehicle_breakdown,ORR North 1,Kammanahalli-RingRoadJunction,20.11784905,1,quick_clear
FKID007691,vehicle_breakdown,Mysore Road,OldPoliceStation-Ashoknagar,52.991312916666665,1,quick_clear
FKID007692,vehicle_breakdown,Non-corridor,MintoJunction,76.29404848333334,0,severe
FKID007697,vehicle_breakdown,Non-corridor,MargosaRd-18thCrossJunc,44.92868061666666,0,severe
FKID007699,tree_fall,Non-corridor,BasavamantapaJunc-Dr RajkumarRd,11608.08514865,0,severe
FKID007706,road_conditions,Non-corridor,SindhiColonyJunction,110773.72710675,0,severe
FKID007709,construction,IRR(Thanisandra road),KoramangalaWaterTankJunc,16042.378708466666,2,extreme
FKID007710,road_conditions,Mysore Road,HudsonCircle,270.9179471333333,1,quick_clear
FKID007711,accident,Bellary Road 2,YelhankaCircle,32.31531945,1,quick_clear
FKID007714,others,Bellary Road 2,HunsemarammanahalliJunction,173.80799983333333,1,quick_clear
FKID007716,vehicle_breakdown,Tumkur Road,GokuldasImagesJunc,18.4725225,1,quick_clear
FKID007718,vehicle_breakdown,Old Madras Road,Arts&CraftsCircle,9.1956618,1,quick_clear
FKID007721,others,Hosur Road,Marigowda-TavarkereRdJunc,1723.0274039166666,2,extreme
FKID007725,others,Mysore Road,MysoreRd--MadhuPetrolBunkJunction,21.920086183333336,3,moderate
FKID007727,vehicle_breakdown,ORR West 1,KadirenahalliJunction,6.4347744166666665,1,quick_clear
FKID007728,vehicle_breakdown,ORR East 1,Kadubeesanahalli-ORR Junc,20.836302666666665,1,quick_clear
FKID007729,construction,ORR North 2,BEL Circle,14218.88361585,3,moderate
FKID007731,construction,ORR West 1,Delmia-Jayanagar,1604.2725,3,moderate
FKID007732,vehicle_breakdown,Mysore Road,Ashoknagar Junction(ShoolayCircle),36.41693461666667,1,quick_clear
FKID007736,road_conditions,Bellary Road 1,HebbalFlyoverJunc,15985.975974983334,2,extreme
FKID007737,others,Magadi Road,Sumanhalli,140.94401789999998,1,quick_clear
FKID007739,vehicle_breakdown,Non-corridor,Krupanidhi College,88.08686613333333,0,severe
FKID007740,vehicle_breakdown,Non-corridor,WilsonGarden12thCrossJunc,6.682272983333333,0,severe
FKID007741,others,Old Madras Road,Shivajinagar(BRV)Junction,75.93873236666667,1,quick_clear
FKID007743,vehicle_breakdown,Tumkur Road,TataInstituteCircle,15.850226350000002,3,moderate
FKID007744,construction,Varthur Road,MaratahalliBridgeJunc,332.65231666666665,3,moderate
FKID007749,others,ORR West 1,KatriguppeJunction,14911.776065566666,2,extreme
FKID007754,vehicle_breakdown,Tumkur Road,TumkurRdMarappanapalyaJunc,66.32662498333333,0,severe
FKID007755,pot_holes,Mysore Road,OperaHouseJunc,4696.576874033333,2,extreme
FKID007756,construction,Hosur Road,AnepalyaJunc,16234.6996476,3,moderate
FKID007758,vehicle_breakdown,Tumkur Road,GokuldasImagesJunc,28.672119833333333,1,quick_clear
FKID007759,pot_holes,West of Chord Road,Fire Force Junction,27.686432716666665,1,quick_clear
FKID007765,vehicle_breakdown,Bellary Road 2,BagalurCrossJunc,74.82453056666667,1,quick_clear
FKID007769,vehicle_breakdown,ORR North 1,RamamurthyNagarJunction,71.77608031666666,1,quick_clear
FKID007771,others,Old Madras Road,Shivajinagar(BRV)Junction,66.8745492,1,quick_clear
FKID007773,vehicle_breakdown,Non-corridor,MintoJunction,30.275829366666667,0,severe
FKID007775,vehicle_breakdown,Non-corridor,ShivandaCircle,101.95200981666667,0,severe
FKID007776,vehicle_breakdown,Non-corridor,Ring road-Near Kengunte Junction,125.21858565000001,0,severe
FKID007777,vehicle_breakdown,Tumkur Road,YeshwanthpuraCircle,9.43075655,1,quick_clear
FKID007780,accident,Tumkur Road,SRS Peenya Junc,49.68956086666667,1,quick_clear
FKID007783,vehicle_breakdown,Tumkur Road,TataInstituteCircle,49.72454593333334,1,quick_clear
FKID007784,vehicle_breakdown,Old Madras Road,TrinityCircle,25.269977633333333,1,quick_clear
FKID007792,vehicle_breakdown,Tumkur Road,SRS Peenya Junc,34.959811916666666,1,quick_clear
FKID007795,others,Mysore Road,K R MarketJunction,33.46089618333333,1,quick_clear
FKID007796,vehicle_breakdown,Tumkur Road,JalahalliCross(SM Circle),29.595028833333334,1,quick_clear
FKID007798,vehicle_breakdown,Hosur Road,AyyappaTempleJunc,18.803711733333333,1,quick_clear
FKID007802,vehicle_breakdown,ORR East 1,Kadubeesanahalli-ORR Junc,43.65070458333333,1,quick_clear
FKID007804,vehicle_breakdown,Tumkur Road,TumkurRdMarappanapalyaJunc,55.3120185,1,quick_clear
FKID007805,vehicle_breakdown,IRR(Thanisandra road),BM ShriJunc(CMH-100FtRd)Junc,51.23013096666667,3,moderate
FKID007806,others,Hosur Road,Marigowda-TavarkereRdJunc,97.11398355,1,quick_clear
FKID007810,pot_holes,Non-corridor,SubedarChatramRd near SheshadripuramPS,8962.6901829,0,severe
FKID007812,vehicle_breakdown,Mysore Road,PoliceCornerJunc,35.43387466666666,1,quick_clear
FKID007813,vehicle_breakdown,Old Madras Road,OldMadrasRd-Indranagar100ftRdJunc,29.915713316666665,1,quick_clear
FKID007819,vehicle_breakdown,ORR West 1,ItmaduJunction,43.33326306666667,1,quick_clear
FKID007820,vehicle_breakdown,Mysore Road,SatteliteBusStandJunc,47.4729165,1,quick_clear
FKID007822,others,Non-corridor,BinnyMillJunction,11782.064179016666,0,severe
FKID007823,construction,ORR North 2,BEL Circle,0.5494666666666668,1,quick_clear
FKID007824,vehicle_breakdown,Bellary Road 1,MekhriCircle,36.54220323333333,1,quick_clear
FKID007825,vehicle_breakdown,Mysore Road,N R SquareJunc,49.315911283333335,1,quick_clear
FKID007826,vehicle_breakdown,Mysore Road,UlsoorGateJunc,2.606119833333333,1,quick_clear
FKID007828,vehicle_breakdown,Bannerghata Road,J D MaraJunc,20.97513005,1,quick_clear
FKID007829,vehicle_breakdown,West of Chord Road,VijayanagarBusStandJunction,30.68868525,1,quick_clear
FKID007830,construction,Bellary Road 2,YelhankaCircle,20.752085700000002,1,quick_clear
FKID007831,vehicle_breakdown,Hosur Road,Kudlu Gate Junc,111.86912819999999,1,quick_clear
FKID007832,vehicle_breakdown,Mysore Road,OldPoliceStation-Ashoknagar,8.1381474,1,quick_clear
FKID007834,vehicle_breakdown,Tumkur Road,MS RamaiahJunc(TollGate),27.4665295,1,quick_clear
FKID007837,construction,Non-corridor,DoddaballapuraCrossJunc,8568.673097116667,0,severe
FKID007839,vehicle_breakdown,Bellary Road 2,KogilluCrossJunc,10.638263616666668,1,quick_clear
FKID007841,others,West of Chord Road,KIMCO Junction,1682.0687555833333,2,extreme
FKID007842,construction,ORR West 1,JP Nagar 15th cross junction,18.658855366666668,1,quick_clear
FKID007844,vehicle_breakdown,CBD 2,PoliceTimmaiahCircle(GPO),72.16349068333334,1,quick_clear
FKID007845,vehicle_breakdown,Old Madras Road,OldMadrasRd-Indranagar100ftRdJunc,6.507784116666667,1,quick_clear
FKID007847,vehicle_breakdown,Bellary Road 2,KogilluCrossJunc,38.233425366666665,1,quick_clear
FKID007850,vehicle_breakdown,Bellary Road 2,KogilluCrossJunc,29.770767616666667,1,quick_clear
FKID007851,vehicle_breakdown,Tumkur Road,YeshwanthpuraCircle,119.1245419,0,severe
FKID007852,vehicle_breakdown,Tumkur Road,YeshwanthpuraCircle,116.76965865000001,0,severe
FKID007854,vehicle_breakdown,Non-corridor,MarenahalliRd-18thMainRdJunc,20.327187849999998,0,severe
FKID007856,vehicle_breakdown,Mysore Road,BloodBankCircle,27.996742333333334,1,quick_clear
FKID007857,vehicle_breakdown,Mysore Road,Richmond circle jn,3.2735072166666668,1,quick_clear
FKID007858,vehicle_breakdown,Mysore Road,Richmond circle jn,16.146346233333333,1,quick_clear
FKID007859,vehicle_breakdown,Non-corridor,KhodaysCircle(DV UrsCircle),5.7625422166666675,0,severe
FKID007861,vehicle_breakdown,ORR West 1,MysoreRd-RingRdJunc(Nayandanahallii),100.30296911666666,1,quick_clear
FKID007863,vehicle_breakdown,Mysore Road,OperaHouseJunc,57.07676813333333,1,quick_clear
FKID007864,vehicle_breakdown,Mysore Road,Richmond circle jn,62.4407437,3,moderate
FKID007876,pot_holes,Non-corridor,Arbindo Circle,1241.1601620166666,0,severe
FKID007879,vehicle_breakdown,Mysore Road,UniversityJunc(Janabharti),18.391840950000002,1,quick_clear
FKID007881,vehicle_breakdown,Tumkur Road,YeshwanthpuraCircle,29.780961883333337,1,quick_clear
FKID007883,vehicle_breakdown,West of Chord Road,5thMainRPC Layout-Vijayanagar,7.5970218833333325,1,quick_clear
FKID007884,tree_fall,Non-corridor,BegumMahalJunc,1569.8819773833334,0,severe
FKID007886,vehicle_breakdown,Old Madras Road,OldMadrasRd-DoubleRdJunc,20.259159333333333,1,quick_clear
FKID007887,others,Bellary Road 1,MekhriCircle,406.3289395,2,extreme
FKID007889,vehicle_breakdown,ORR West 1,KatriguppeJunction,9.589169683333333,1,quick_clear
FKID007890,vehicle_breakdown,Non-corridor,Arbindo Circle,25.71718945,0,severe
FKID007895,others,Non-corridor,SadashivnagarJunc,598.4027556333333,0,severe
FKID007899,vehicle_breakdown,Old Madras Road,RamaiahCircle-UlsoorPoliceStation,53.08126645,1,quick_clear
FKID007900,vehicle_breakdown,CBD 2,CoffeeBoardJunc,53.88951821666667,1,quick_clear
FKID007901,vehicle_breakdown,Hosur Road,AyyappaTempleJunc,9.537807249999998,1,quick_clear
FKID007904,vehicle_breakdown,ORR East 1,Deverabeesanahalli-ORR Junc,24.52389155,1,quick_clear
FKID007905,vehicle_breakdown,ORR East 1,Kadubeesanahalli-ORR Junc,83.42797768333334,1,quick_clear
FKID007906,vehicle_breakdown,Non-corridor,K H Road-SiddaiahRdJunc(BMTC-BigBazaar),66.69363336666667,0,severe
FKID007911,vehicle_breakdown,Mysore Road,toll gate mysore road,23.59637425,1,quick_clear
FKID007912,vehicle_breakdown,Non-corridor,Shivajinagar(BRV)Junction,26.267882366666665,0,severe
FKID007913,construction,ORR North 1,Nagavara-ORR Junction,8639.691033333333,2,extreme
FKID007914,vehicle_breakdown,Varthur Road,KundanahalliGateJunc,50.8098261,1,quick_clear
FKID007916,others,Tumkur Road,YeshwanthpuraCircle,81.79674135,1,quick_clear
FKID007921,others,Magadi Road,Srigandakaval,143.69155221666668,1,quick_clear
FKID007922,vehicle_breakdown,Bannerghata Road,BilekahalliJunc,22.181698200000003,1,quick_clear
FKID007925,vehicle_breakdown,Non-corridor,DomlurWaterTank,85.28976388333334,0,severe
FKID007926,vehicle_breakdown,Non-corridor,"Trilight Circle,Race course Road",63.35080513333333,3,moderate
FKID007927,vehicle_breakdown,Mysore Road,UlsoorGateJunc,101.30639593333333,1,quick_clear
FKID007932,construction,Non-corridor,SadashivnagarJunc,482.79533441666666,3,moderate
FKID007934,others,Non-corridor,Devasandra(k r puram),15.193326466666667,0,severe
FKID007937,vehicle_breakdown,Non-corridor,PotteryCircle,46.607523349999994,0,severe
FKID007938,vehicle_breakdown,Tumkur Road,JalahalliCross(SM Circle),51.14671941666666,1,quick_clear
FKID007939,vehicle_breakdown,Bellary Road 1,YeshwanthpuraCircle,39.106470433333335,1,quick_clear
FKID007941,others,Old Madras Road,MayohallJunction,30.950269216666666,1,quick_clear
FKID007945,vehicle_breakdown,Non-corridor,ShivandaCircle,13.907694183333332,0,severe
FKID007946,vehicle_breakdown,Non-corridor,K H Road-SiddaiahRdJunc(BMTC-BigBazaar),41.03490251666666,0,severe
FKID007951,vehicle_breakdown,ORR North 2,BEL Circle,24.6922743,1,quick_clear
FKID007952,others,ORR East 1,IbblurJunction',2568.793783733333,2,extreme
FKID007954,vehicle_breakdown,ORR West 1,JP Nagar 15th cross junction,147.82079903333334,1,quick_clear
FKID007955,vehicle_breakdown,Magadi Road,Srigandakaval,14.216158733333334,1,quick_clear
FKID007956,tree_fall,Non-corridor,KarnatakaBhavanJunction,63.193024916666666,0,severe
FKID007957,vehicle_breakdown,Non-corridor,KonanakunteJunction(KanakapurarRd),136.86012223333333,0,severe
FKID007959,construction,ORR North 1,HoramavuJunction,418.72792855,2,extreme
FKID007960,construction,ORR North 1,HoramavuJunction,416.4596988166667,2,extreme
FKID007961,construction,ORR North 1,RamamurthyNagarJunction,410.07223675,2,extreme
FKID007963,vehicle_breakdown,Non-corridor,KrishnaFlourMill,76.5535792,3,moderate
FKID007964,vehicle_breakdown,Non-corridor,SadashivnagarJunc,10.172995533333333,0,severe
FKID007965,vehicle_breakdown,Mysore Road,MotherTeressaCircle,63.944430233333335,1,quick_clear
FKID007967,vip_movement,Mysore Road,A S CharStreet-MysoreRdJunc,1.2000166666666667,1,quick_clear
FKID007974,construction,ORR West 1,KatriguppeJunction,12592.475203283333,2,extreme
FKID007975,vehicle_breakdown,Magadi Road,PrasannaJunction,44.38574795,1,quick_clear
FKID007978,vehicle_breakdown,Mysore Road,BangaloreBodyBuildersJunc,32.330133016666665,1,quick_clear
FKID007979,vehicle_breakdown,Mysore Road,KIMCO Junction,34.26564135,1,quick_clear
FKID007982,others,Tumkur Road,Chokasandra (Tumkur road),5580.351877366667,2,extreme
FKID007984,vehicle_breakdown,IRR(Thanisandra road),Srinivagilu(Ejipura)Junc,16.959205216666668,1,quick_clear
FKID007990,vehicle_breakdown,Tumkur Road,HesaraghattaJunction,26.866518433333333,1,quick_clear
FKID007998,vehicle_breakdown,Old Madras Road,OldMadrasRd-NGEF Junc,37.8463379,1,quick_clear
FKID008000,vehicle_breakdown,Non-corridor,NGV RearGateJunc,81.02077853333334,0,severe
FKID008001,others,Old Madras Road,KamrajRdJunction,108.49235771666666,1,quick_clear
FKID008004,others,Old Madras Road,OperaHouseJunc,90.64092015,1,quick_clear
FKID008005,tree_fall,Non-corridor,ChandrikaJunction,66.67837425,3,moderate
FKID008006,vehicle_breakdown,Non-corridor,D'SouzaCircle,80.54814843333334,0,severe
FKID008007,others,CBD 2,QueensStatueCircle,4697.869071533333,2,extreme
FKID008008,vehicle_breakdown,Tumkur Road,SRS Peenya Junc,18.983907716666668,1,quick_clear
FKID008009,vehicle_breakdown,Bellary Road 2,YelhankaCircle,20.676519583333334,1,quick_clear
FKID008010,vehicle_breakdown,Mysore Road,SatteliteBusStandJunc,17.08193041666667,1,quick_clear
FKID008014,vehicle_breakdown,Bellary Road 1,MekhriCircle,25.291362366666664,1,quick_clear
FKID008018,vehicle_breakdown,ORR East 1,SilkBoardJunc,21.377075433333335,1,quick_clear
FKID008020,vehicle_breakdown,Non-corridor,EliteJunc,34.28519798333333,0,severe
FKID008021,road_conditions,IRR(Thanisandra road),KoramangalaWaterTankJunc,226.32391145000003,1,quick_clear
FKID008022,vehicle_breakdown,Non-corridor,Geeta Circle,70.25211858333334,0,severe
FKID008023,vehicle_breakdown,Mysore Road,SatteliteBusStandJunc,9.713554783333333,1,quick_clear
FKID008025,vehicle_breakdown,Mysore Road,KIMCO Junction,134.86672011666667,1,quick_clear
FKID008026,vehicle_breakdown,Bannerghata Road,SwagathMainRd-EastEndRdJunc,31.053444266666666,1,quick_clear
FKID008027,vehicle_breakdown,Non-corridor,RRR(Okalipuram)Junction,14.164930416666666,0,severe
FKID008028,vehicle_breakdown,Non-corridor,PoliceCornerJunc,11.400871050000001,3,moderate
FKID008033,vehicle_breakdown,Non-corridor,MICO Bande,35.590218150000005,0,severe
FKID008034,others,Mysore Road,KIMCO Junction,121.99925558333332,1,quick_clear
FKID008037,vehicle_breakdown,Mysore Road,KIMCO Junction,36.24162716666667,1,quick_clear
FKID008045,vehicle_breakdown,Bellary Road 1,MekhriCircle,153.29203903333334,1,quick_clear
FKID008047,vehicle_breakdown,Bellary Road 2,BagalurCrossJunc,21.891094866666666,1,quick_clear
FKID008051,vehicle_breakdown,Non-corridor,CID-CarltonHouseJunc,76.49049193333333,0,severe
FKID008053,water_logging,Bellary Road 2,KogilluCrossJunc,251.52996988333334,1,quick_clear
FKID008056,others,Non-corridor,KhodaysCircle(DV UrsCircle),4.450959783333333,0,severe
FKID008060,water_logging,ORR East 1,IbblurJunction',1373.8838876333332,2,extreme
FKID008061,tree_fall,Non-corridor,NagaTheaterJunc-Ulsoor,2292.2994898666666,3,moderate
FKID008062,water_logging,Bellary Road 2,YelhankaCircle,59680.07218826667,2,extreme
FKID008065,vehicle_breakdown,Mysore Road,KIMCO Junction,6.084086783333333,1,quick_clear
FKID008069,road_conditions,Magadi Road,Sumanhalli,5.467024883333334,1,quick_clear
FKID008071,vehicle_breakdown,West of Chord Road,KIMCO Junction,22.82533031666667,1,quick_clear
FKID008076,vehicle_breakdown,ORR East 1,Deverabeesanahalli-ORR Junc,25.0730054,1,quick_clear
FKID008079,construction,Bellary Road 2,YelhankaBypass,28.910718466666665,1,quick_clear
